personId,primaryRoleId,age,reputation,offensivePhilosophyId,defensivePhilosophyId,personalityId,recruitingAbility,playerDevelopment,playCalling,leadership,motivation,discipline,adaptability,scouting,nilInfluence,pipelineStrength,ambition,loyalty,contractYears,salary,buyout
person_009644,recruiting_coordinator,46,27,Power Run,Nickel,detail_oriented,17,40,17,41,13,58,5,22,2,52,62,84,4,1841008,3142598
person_009645,qb_coach,32,63,Multiple,Bear Front,hard_nosed,50,73,81,49,57,63,32,52,64,89,99,86,2,19538542,10882998
person_009646,rb_coach,31,46,Power Spread,Nickel,detail_oriented,50,42,44,38,56,46,59,53,45,62,71,51,2,5282637,9349398
person_009647,wr_coach,56,69,Multiple,4-3,players_coach,48,79,79,84,50,62,36,64,44,81,69,70,3,15508803,41045933
person_009648,ol_coach,57,42,Pistol Option,4-2-5,hard_nosed,25,18,25,38,28,50,41,40,31,32,66,44,5,2588569,4085538
person_009649,dl_coach,52,45,Air Raid,Pressure Multiple,players_coach,70,43,46,44,37,67,30,48,26,34,78,51,1,6019286,14591542
person_009650,lb_coach,37,44,West Coast,Nickel,CEO,44,52,46,40,54,94,63,46,23,46,81,62,1,4902532,8670178
person_009651,db_coach,36,47,RPO Spread,Pressure Multiple,CEO,47,49,31,36,47,34,39,55,55,30,97,66,2,6300116,15223754
person_009652,strength_coach,51,39,Pro Style,Multiple,detail_oriented,22,45,11,38,31,57,35,40,34,50,71,48,2,9224181,4311190
person_009653,nil_director,60,45,RPO Spread,4-2-5,schemer,48,26,24,34,54,67,46,33,47,32,67,64,6,4828318,12731662
person_009759,head_coach,59,44,Pistol Option,4-3,players_coach,62,37,41,52,67,46,76,34,49,63,70,62,6,3541899,11658939
person_009760,offensive_coordinator,42,35,RPO Spread,Pressure Multiple,hard_nosed,33,15,68,23,35,70,40,42,35,50,64,48,3,3271242,5565125
person_009761,defensive_coordinator,43,35,Veer & Shoot,Bear Front,detail_oriented,45,26,22,36,31,80,49,28,54,17,93,64,6,5414801,3271988
person_009762,special_teams_coordinator,42,18,Power Run,3-4,detail_oriented,1,25,1,18,1,68,18,9,2,22,58,42,3,2092868,707071
person_009763,recruiting_coordinator,67,40,Pro Style,3-4,recruiter,49,52,20,29,29,44,48,44,15,39,99,50,2,10307074,10611014
person_009764,qb_coach,66,31,West Coast,4-3,hard_nosed,39,23,42,39,22,99,46,50,28,24,96,85,5,1987121,6388257
person_009765,rb_coach,65,23,Multiple,4-3,detail_oriented,16,1,19,20,8,78,35,17,22,26,54,55,1,2245523,3624320
person_009766,wr_coach,46,41,Power Spread,Bear Front,detail_oriented,42,24,55,42,59,65,13,15,73,37,99,43,2,2945475,12147732
person_009767,ol_coach,63,29,Spread Option,Tite Front,CEO,33,37,31,32,36,69,11,19,21,39,91,47,3,2880502,2060696
person_009768,dl_coach,31,31,Pistol Option,Multiple,CEO,40,45,29,22,17,71,28,35,43,35,53,96,2,1898846,5371886
person_009769,lb_coach,52,37,Veer & Shoot,4-2-5,detail_oriented,31,42,28,21,31,45,17,42,31,32,70,86,6,3734597,5871983
person_009770,db_coach,65,1,West Coast,Nickel,schemer,1,9,3,9,4,70,12,14,1,1,73,65,3,80000,5465
person_009771,strength_coach,39,33,Pistol Option,Pressure Multiple,schemer,32,14,41,42,31,49,34,35,59,27,54,47,2,1735040,4774106
person_009772,nil_director,60,25,Air Raid,Quarters Match,schemer,27,28,20,29,28,69,33,24,22,27,78,47,4,2967324,1419176
person_009878,head_coach,37,39,Multiple,4-3,players_coach,30,42,56,26,38,19,40,28,36,42,71,81,4,6346048,5154870
person_009879,offensive_coordinator,63,26,Veer & Shoot,Tite Front,players_coach,16,7,16,29,10,73,36,27,38,9,76,40,4,1381320,1700412
person_009880,defensive_coordinator,41,19,Air Raid,4-3,hard_nosed,7,20,12,10,31,83,6,25,1,15,76,66,4,1049471,2201336
person_009881,special_teams_coordinator,59,49,Pistol Option,Pressure Multiple,players_coach,53,58,60,51,40,58,57,66,75,31,78,73,3,8088942,6966895
person_009882,recruiting_coordinator,67,46,Pistol Option,Pressure Multiple,detail_oriented,30,63,49,48,57,44,52,42,12,69,74,82,2,3441323,13632711
person_009883,qb_coach,49,48,West Coast,Tite Front,hard_nosed,60,48,73,52,32,63,43,58,61,49,62,62,5,10774477,19858240
person_009884,rb_coach,40,37,West Coast,Quarters Match,detail_oriented,64,17,34,36,37,76,67,13,1,40,85,58,4,7968194,7928777
person_009885,wr_coach,39,39,Spread Option,Multiple,recruiter,40,13,37,45,29,57,56,29,22,29,53,74,6,2707228,11805037
person_009886,ol_coach,54,10,Air Raid,Tite Front,detail_oriented,14,5,15,1,1,87,24,1,28,12,69,65,4,581457,700225
person_009887,dl_coach,67,39,Air Raid,4-2-5,schemer,52,28,57,51,33,58,56,48,60,31,57,72,1,4959704,3247301
person_009888,lb_coach,60,47,Veer & Shoot,4-3,schemer,24,62,42,36,42,72,37,55,99,43,66,99,6,8272988,15705181
person_009889,db_coach,57,30,Power Spread,4-3,recruiter,22,20,9,35,33,72,38,10,26,55,74,31,6,2509042,7729686
person_009890,strength_coach,48,13,Pistol Option,Multiple,detail_oriented,15,12,1,18,18,78,1,34,1,12,63,85,4,655770,1163780
person_009891,nil_director,66,36,Power Run,Nickel,detail_oriented,57,23,45,33,50,60,69,48,16,39,63,52,2,7831115,4545890
person_009997,head_coach,37,56,Spread Option,Tite Front,hard_nosed,58,36,65,25,51,76,53,60,54,43,39,73,5,19236071,21003024
person_009998,offensive_coordinator,66,64,Veer & Shoot,3-4,schemer,54,64,79,68,61,54,57,60,39,55,56,78,6,6421961,15335993
person_009999,defensive_coordinator,65,26,Veer & Shoot,Quarters Match,players_coach,28,24,31,27,29,74,28,11,21,23,81,50,3,2765034,2503234
person_010000,special_teams_coordinator,54,62,Power Spread,Multiple,hard_nosed,62,60,56,68,73,99,97,66,69,62,77,73,6,20044417,27734244
person_010001,recruiting_coordinator,46,58,Multiple,Nickel,detail_oriented,75,63,58,62,65,47,87,55,31,81,72,71,5,4585809,14649835
person_010002,qb_coach,58,55,Multiple,4-3,players_coach,34,62,46,63,51,79,76,71,28,19,81,69,5,5853528,23084527
person_010003,rb_coach,41,71,Power Run,3-4,players_coach,73,57,87,79,92,63,70,99,77,58,71,99,5,30256703,23632846
person_010004,wr_coach,50,44,Air Raid,Multiple,players_coach,38,33,21,53,30,68,40,49,12,39,55,41,6,4881688,11060093
person_010005,ol_coach,67,45,Spread Option,Tite Front,recruiter,45,39,47,40,50,91,40,54,31,53,88,38,3,10217181,7347821
person_010006,dl_coach,55,42,Power Run,Quarters Match,schemer,47,35,44,40,16,53,48,47,44,14,53,67,6,10004048,10731517
person_010007,lb_coach,43,68,Spread Option,Pressure Multiple,detail_oriented,63,77,72,62,47,70,57,75,78,68,57,56,4,13585992,14060492
person_010008,db_coach,56,45,Pistol Option,Bear Front,hard_nosed,32,54,49,54,46,80,38,35,29,53,80,40,3,11333872,5872813
person_010009,strength_coach,67,67,Air Raid,Tite Front,hard_nosed,80,76,99,62,76,62,65,72,76,52,51,91,5,5879050,26072862
person_010010,nil_director,59,69,Multiple,Pressure Multiple,detail_oriented,68,79,71,66,55,79,94,64,62,84,58,66,4,16163750,12466661
person_010116,head_coach,47,49,Multiple,4-2-5,detail_oriented,51,31,57,53,57,53,58,50,24,51,75,99,1,3742687,7806072
person_010117,offensive_coordinator,61,58,Pistol Option,3-4,CEO,40,40,71,62,46,28,59,82,37,58,54,74,1,14420143,20882001
person_010118,defensive_coordinator,64,52,Spread Option,4-3,recruiter,65,30,61,53,65,58,57,66,64,53,56,59,6,3775036,17513711
person_010119,special_teams_coordinator,55,81,Spread Option,Tite Front,schemer,97,76,78,68,71,86,81,82,82,94,56,45,5,19907249,51920889
person_010120,recruiting_coordinator,53,59,Air Raid,Bear Front,recruiter,63,48,59,44,64,94,73,49,35,64,54,28,3,22238902,26444312
person_010121,qb_coach,45,70,RPO Spread,4-3,schemer,81,62,58,71,69,48,82,62,91,92,81,65,4,10591635,18208268
person_010122,rb_coach,38,68,Air Raid,Quarters Match,hard_nosed,53,50,74,53,84,77,73,70,33,73,74,67,4,5758213,35225402
person_010123,wr_coach,55,47,Power Spread,Nickel,recruiter,74,53,31,36,55,54,69,59,58,31,99,47,5,2712368,11596013
person_010124,ol_coach,52,60,West Coast,Pressure Multiple,hard_nosed,73,64,59,63,59,57,75,71,69,56,48,91,5,17484750,31419320
person_010125,dl_coach,56,77,Power Run,4-3,detail_oriented,68,73,79,76,74,81,59,75,80,76,46,41,6,16740141,27818124
person_010126,lb_coach,65,41,Spread Option,4-2-5,detail_oriented,22,20,41,46,24,70,25,39,39,42,53,44,3,3056218,11412769
person_010127,db_coach,43,66,Pistol Option,Nickel,players_coach,76,79,73,83,71,69,77,66,39,65,53,91,4,6337895,35155292
person_010128,strength_coach,39,56,RPO Spread,4-3,recruiter,46,91,57,52,45,85,38,35,57,36,25,49,3,19713498,23303150
person_010129,nil_director,54,72,Veer & Shoot,Nickel,schemer,66,86,73,91,58,55,70,55,69,70,52,62,6,17513305,12860265
person_010235,head_coach,49,66,Veer & Shoot,Pressure Multiple,hard_nosed,60,84,70,70,42,55,93,59,51,55,78,66,2,9349343,24625056
person_010236,offensive_coordinator,50,63,Veer & Shoot,3-3-5,players_coach,66,72,73,74,79,70,54,57,80,80,66,71,1,8957152,35008156
person_010237,defensive_coordinator,49,62,Power Spread,Bear Front,hard_nosed,46,63,46,74,59,59,73,69,62,83,99,99,4,22209923,9239164
person_010238,special_teams_coordinator,62,50,Veer & Shoot,3-3-5,hard_nosed,41,46,65,43,47,93,45,54,30,35,33,84,2,9430091,7079612
person_010239,recruiting_coordinator,58,52,Power Run,Quarters Match,CEO,18,63,46,58,52,67,42,74,36,45,72,74,2,7353813,9971260
person_010240,qb_coach,61,55,West Coast,Quarters Match,CEO,53,63,61,70,54,65,56,46,29,49,55,78,4,6972670,21133608
person_010241,rb_coach,36,73,West Coast,4-3,detail_oriented,53,82,65,71,88,87,77,48,77,66,71,60,6,32995775,24720146
person_010242,wr_coach,36,37,Pro Style,Tite Front,CEO,40,11,43,44,43,50,46,25,30,35,90,68,2,2745328,11436452
person_010243,ol_coach,46,61,Power Run,Quarters Match,players_coach,35,65,66,88,74,37,61,79,63,66,99,66,1,9513984,21075621
person_010244,dl_coach,53,54,Power Run,3-3-5,CEO,83,56,36,53,52,99,85,59,30,46,66,83,4,13282870,23872002
person_010245,lb_coach,68,70,West Coast,Quarters Match,hard_nosed,59,67,92,65,71,87,89,78,79,63,87,94,6,14853696,12922109
person_010246,db_coach,37,54,Multiple,3-3-5,players_coach,23,40,39,67,62,61,35,52,69,57,82,57,5,5526836,8196086
person_010247,strength_coach,59,69,Spread Option,Nickel,detail_oriented,59,60,52,55,82,97,43,63,90,87,78,55,6,26043043,23696583
person_010248,nil_director,61,70,Spread Option,Bear Front,schemer,67,81,63,77,76,78,44,65,87,93,71,55,4,25624509,26086234
person_010354,head_coach,52,43,Air Raid,4-2-5,CEO,43,34,33,46,48,18,39,51,58,39,68,84,1,11494856,9091810
person_010355,offensive_coordinator,47,40,Veer & Shoot,Bear Front,players_coach,53,45,41,34,49,79,33,53,67,49,76,83,2,4347212,4655951
person_010356,defensive_coordinator,67,41,Spread Option,4-2-5,CEO,35,50,39,50,52,68,58,39,41,70,40,62,6,3604175,6034829
person_010357,special_teams_coordinator,51,46,West Coast,Nickel,CEO,30,47,53,29,58,74,40,58,49,50,80,43,2,6451313,16312177
person_010358,recruiting_coordinator,55,26,RPO Spread,4-2-5,players_coach,50,25,24,34,18,66,45,34,14,30,67,60,4,4340343,1720709
person_010359,qb_coach,47,34,Pistol Option,Bear Front,recruiter,45,31,17,28,32,56,41,56,58,26,70,93,6,4160943,5160632
person_010360,rb_coach,49,59,Pro Style,3-3-5,detail_oriented,51,57,66,63,56,54,43,56,70,63,68,91,6,15984627,29573829
person_010361,wr_coach,42,31,Veer & Shoot,Tite Front,hard_nosed,20,38,30,36,27,90,19,31,40,49,69,55,4,2157286,2536296
person_010362,ol_coach,63,46,Air Raid,4-2-5,recruiter,48,54,78,42,33,73,64,57,66,55,40,98,2,13094220,15828354
person_010363,dl_coach,49,45,Spread Option,Pressure Multiple,CEO,23,43,27,61,43,44,68,36,45,46,69,43,3,8568188,14528266
person_010364,lb_coach,39,21,Pistol Option,Tite Front,hard_nosed,43,16,31,9,23,80,33,26,11,53,51,72,3,2129237,2347326
person_010365,db_coach,35,50,Pro Style,Multiple,recruiter,46,61,60,59,42,83,47,47,49,38,48,82,3,6894115,11947094
person_010366,strength_coach,48,37,Pro Style,Tite Front,CEO,56,40,35,30,40,75,46,38,35,35,33,92,1,8383273,11089246
person_010367,nil_director,30,39,Veer & Shoot,Nickel,detail_oriented,33,51,43,48,52,99,36,57,19,46,83,60,4,3442991,7893691
person_010473,head_coach,37,51,Air Raid,3-4,CEO,53,45,26,45,47,44,86,47,32,58,81,54,1,3594688,11581396
person_010474,offensive_coordinator,50,54,Veer & Shoot,3-4,hard_nosed,61,73,56,49,42,94,61,46,25,69,69,57,1,9573976,10155924
person_010475,defensive_coordinator,45,42,RPO Spread,Nickel,detail_oriented,48,45,56,32,57,77,31,33,46,39,72,74,1,5436301,11578276
person_010476,special_teams_coordinator,60,48,Pistol Option,Quarters Match,schemer,19,55,35,56,40,88,40,48,41,57,94,52,4,4893220,15541281
person_010477,recruiting_coordinator,30,47,Veer & Shoot,Tite Front,CEO,57,55,43,39,69,60,54,31,32,43,63,81,2,10407720,17092830
person_010478,qb_coach,41,68,Veer & Shoot,Bear Front,detail_oriented,72,98,55,53,82,43,70,88,61,72,60,88,6,29443179,14734836
person_010479,rb_coach,62,49,RPO Spread,Pressure Multiple,schemer,56,52,59,46,39,75,41,56,12,75,84,47,6,4681913,6898974
person_010480,wr_coach,39,83,Power Spread,Pressure Multiple,recruiter,91,65,90,82,95,65,99,92,77,86,64,55,2,25212754,43984618
person_010481,ol_coach,35,54,Pro Style,3-3-5,detail_oriented,56,48,67,41,53,94,55,56,46,73,79,87,3,18395128,24449641
person_010482,dl_coach,45,48,Veer & Shoot,Bear Front,detail_oriented,32,58,66,35,27,59,47,35,26,72,72,62,5,5041347,20291291
person_010483,lb_coach,52,45,Pro Style,4-3,CEO,34,42,24,49,59,77,56,39,43,48,84,52,3,11908203,5091740
person_010484,db_coach,43,51,Multiple,Tite Front,schemer,54,53,55,46,52,81,58,60,45,56,93,84,5,9938096,21602373
person_010485,strength_coach,58,63,Multiple,Multiple,schemer,75,80,55,74,41,70,61,61,49,65,99,51,1,21747561,32896181
person_010486,nil_director,42,49,Multiple,Nickel,CEO,43,52,33,57,41,99,58,72,20,67,56,66,5,3778497,9988298
person_010592,head_coach,43,58,RPO Spread,4-2-5,CEO,68,46,81,54,76,84,63,56,78,67,85,16,3,17700992,14263159
person_010593,offensive_coordinator,55,34,Power Spread,4-2-5,CEO,34,61,37,33,42,48,29,34,35,20,71,68,2,5094632,10176399
person_010594,defensive_coordinator,43,45,Spread Option,3-3-5,detail_oriented,34,50,53,41,41,69,41,38,36,46,49,44,1,11563103,5555346
person_010595,special_teams_coordinator,61,52,Air Raid,4-2-5,schemer,36,50,58,56,51,69,34,56,31,51,99,48,3,13252267,7636309
person_010596,recruiting_coordinator,60,47,Veer & Shoot,Tite Front,detail_oriented,41,62,41,31,43,43,42,52,43,41,33,94,1,13262269,19465343
person_010597,qb_coach,47,37,Power Run,Pressure Multiple,hard_nosed,54,38,9,32,37,56,25,28,45,23,53,72,1,4378268,11786504
person_010598,rb_coach,55,59,Pistol Option,3-3-5,detail_oriented,47,70,47,49,55,58,56,59,52,64,67,55,5,13860925,8224709
person_010599,wr_coach,34,50,Veer & Shoot,Multiple,recruiter,31,40,32,50,38,88,50,30,50,40,77,76,3,13978034,14313094
person_010600,ol_coach,54,38,Pro Style,Pressure Multiple,detail_oriented,46,53,21,46,27,85,40,38,40,52,81,66,6,3813178,12179988
person_010601,dl_coach,37,59,Pro Style,3-4,hard_nosed,62,77,83,48,47,89,56,75,32,65,31,76,2,22562782,29802684
person_010602,lb_coach,31,61,Power Run,Nickel,CEO,67,36,49,74,51,67,65,33,67,76,78,90,1,15649842,19998241
person_010603,db_coach,49,43,Air Raid,Pressure Multiple,detail_oriented,14,50,50,37,58,71,58,38,54,35,73,41,1,4532537,10522239
person_010604,strength_coach,37,56,Power Run,Quarters Match,detail_oriented,46,70,33,39,68,43,80,55,19,50,64,71,3,14938340,21819290
person_010605,nil_director,65,54,Multiple,Multiple,detail_oriented,33,57,69,42,51,71,58,45,41,43,28,99,5,13836460,18993298
person_010711,head_coach,51,5,Pistol Option,Multiple,recruiter,11,26,1,6,4,42,17,1,19,12,85,64,2,80000,186338
person_010712,offensive_coordinator,65,44,Multiple,Nickel,schemer,58,43,45,27,26,59,26,38,63,52,42,53,5,9504403,9782296
person_010713,defensive_coordinator,62,46,Air Raid,Bear Front,recruiter,54,49,9,45,50,67,22,37,52,50,37,64,1,8273176,5200698
person_010714,special_teams_coordinator,49,70,Multiple,4-2-5,recruiter,67,73,60,75,79,59,58,72,56,75,25,54,4,14548709,39775513
person_010715,recruiting_coordinator,36,46,West Coast,Nickel,recruiter,36,72,49,29,43,89,57,23,58,42,58,60,5,5605368,12826169
person_010716,qb_coach,54,66,RPO Spread,3-3-5,detail_oriented,67,74,49,61,63,59,93,63,66,70,62,81,3,13003276,19621903
person_010717,rb_coach,42,38,Spread Option,Multiple,players_coach,24,25,33,38,18,75,17,45,44,17,99,60,5,2624304,7062133
person_010718,wr_coach,67,18,Power Run,Bear Front,players_coach,11,26,1,19,12,60,39,12,14,23,57,85,2,2096439,2603915
person_010719,ol_coach,48,40,Power Run,Tite Front,schemer,36,40,25,34,43,71,39,52,40,61,87,73,3,8866744,8549522
person_010720,dl_coach,57,45,Spread Option,Pressure Multiple,hard_nosed,60,35,49,35,70,86,24,42,27,46,61,61,5,3634773,7585175
person_010721,lb_coach,36,59,Power Spread,Multiple,players_coach,56,70,50,53,28,55,72,73,60,44,61,60,2,13191280,26389667
person_010722,db_coach,62,57,Multiple,Pressure Multiple,hard_nosed,64,63,59,39,61,69,42,56,60,54,64,68,2,10667978,20022808
person_010723,strength_coach,45,55,Multiple,3-4,schemer,69,38,65,56,39,75,56,56,64,51,46,46,3,17347853,8893683
person_010724,nil_director,39,72,Spread Option,Nickel,schemer,67,55,77,73,72,51,40,65,65,61,68,88,3,14660242,25540267
person_010830,head_coach,64,33,Pistol Option,Multiple,CEO,50,23,36,23,17,62,44,41,5,39,73,85,5,2796651,6773004
person_010831,offensive_coordinator,52,31,Power Spread,Multiple,recruiter,19,25,43,23,41,39,53,52,32,34,97,30,1,5675276,3084112
person_010832,defensive_coordinator,61,53,Veer & Shoot,4-3,detail_oriented,44,72,36,63,56,61,59,55,75,78,99,77,1,8869026,9624256
person_010833,special_teams_coordinator,44,39,RPO Spread,Bear Front,schemer,53,48,32,23,33,76,5,45,43,29,52,98,3,5997995,5055727
person_010834,recruiting_coordinator,53,30,Veer & Shoot,Bear Front,schemer,30,33,40,35,1,60,23,39,29,39,50,22,4,1770176,3061764
person_010835,qb_coach,65,38,Pistol Option,Bear Front,recruiter,37,27,30,31,42,66,47,18,1,41,37,61,5,9254958,9401925
person_010836,rb_coach,50,29,Power Run,Pressure Multiple,recruiter,41,33,31,18,24,91,35,32,48,21,75,78,6,5353679,6571575
person_010837,wr_coach,34,41,Power Spread,4-3,players_coach,41,24,15,26,51,71,32,59,51,46,83,72,3,5915910,4410694
person_010838,ol_coach,40,41,West Coast,Bear Front,schemer,38,41,22,39,37,70,79,53,58,55,55,68,1,5084762,8173884
person_010839,dl_coach,53,36,Spread Option,Multiple,players_coach,29,46,1,49,23,49,18,41,36,37,54,60,1,7523650,4752020
person_010840,lb_coach,33,48,West Coast,Nickel,recruiter,60,44,33,64,49,44,65,44,72,45,51,77,6,8116315,10972126
person_010841,db_coach,54,53,Power Spread,Quarters Match,hard_nosed,55,57,78,59,71,80,62,63,67,36,76,67,2,15489127,6494606
person_010842,strength_coach,50,24,RPO Spread,4-3,CEO,24,10,31,28,27,76,44,27,14,20,45,47,5,1816506,3447196
person_010843,nil_director,60,67,Power Run,Quarters Match,CEO,68,56,72,61,65,86,55,64,78,58,64,96,3,8967455,20722757
person_010949,head_coach,66,69,Pistol Option,Tite Front,hard_nosed,83,77,39,57,43,77,77,76,30,58,77,75,2,29742612,36251519
person_010950,offensive_coordinator,34,63,Power Run,3-4,schemer,33,62,97,55,64,73,79,59,28,77,34,40,3,14565651,18418501
person_010951,defensive_coordinator,41,53,RPO Spread,Nickel,players_coach,57,33,53,57,53,69,41,48,55,72,59,34,4,12217503,19095386
person_010952,special_teams_coordinator,33,51,Air Raid,3-4,recruiter,41,57,71,56,49,66,36,40,71,41,65,76,2,12404518,22732069
person_010953,recruiting_coordinator,43,59,Power Spread,Pressure Multiple,players_coach,49,39,84,60,71,82,65,53,69,61,59,78,2,20714259,24113628
person_010954,qb_coach,52,74,Air Raid,4-3,schemer,83,58,39,75,58,85,55,75,73,72,72,65,2,24691850,12740665
person_010955,rb_coach,55,71,RPO Spread,Multiple,detail_oriented,74,81,61,63,77,83,66,65,75,99,58,64,5,28366537,14430069
person_010956,wr_coach,50,44,Pro Style,4-2-5,recruiter,45,54,38,30,50,77,40,41,1,26,75,56,2,6680062,9153659
person_010957,ol_coach,41,75,Power Spread,4-3,schemer,56,95,66,80,73,52,82,85,96,75,63,91,4,31850868,20917502
person_010958,dl_coach,34,66,Power Run,4-2-5,hard_nosed,51,60,50,58,80,71,75,85,82,69,61,71,2,26798802,24021660
person_010959,lb_coach,55,46,Pistol Option,4-3,players_coach,30,44,22,24,32,44,47,29,56,47,52,74,3,7440774,10803149
person_010960,db_coach,36,72,Power Run,4-3,detail_oriented,66,72,82,65,67,64,77,49,64,53,76,59,5,13085805,34543986
person_010961,strength_coach,48,77,Multiple,3-4,recruiter,99,74,70,83,87,73,66,79,84,73,64,82,5,10923440,13120868
person_010962,nil_director,44,54,Multiple,4-3,CEO,56,60,27,62,55,59,38,38,55,22,99,66,4,8804280,23647108
person_011068,head_coach,68,16,Pro Style,3-4,hard_nosed,11,31,12,24,31,95,3,4,13,23,99,61,5,998500,836163
person_011069,offensive_coordinator,61,42,Veer & Shoot,Quarters Match,schemer,36,31,45,49,33,74,46,46,75,42,52,57,6,2180642,9956952
person_011070,defensive_coordinator,42,19,Spread Option,3-3-5,players_coach,15,25,8,25,4,72,6,42,45,32,92,78,3,2297131,1216819
person_011071,special_teams_coordinator,49,34,West Coast,3-3-5,hard_nosed,39,18,41,39,29,87,27,38,46,42,74,84,3,6575905,5334935
person_011072,recruiting_coordinator,43,53,Pistol Option,Tite Front,hard_nosed,44,44,64,46,55,52,61,47,55,41,68,69,3,12320904,5899378
