personId,recruitingClassYear,primaryPosition,stars,nationalRank,positionRank,stateRank,hometownCity,hometownState,heightInches,weightPounds,archetype,currentAbility,potentialAbility,developmentTrait,academicFit,characterRisk,nilDemand,commitmentStatus
person_020215,2027,S,5,3793,,,Miami,FL,70,218,Edge Rusher,93,99,elite,52,low,892325,uncommitted
person_020216,2027,QB,2,3794,,,Miami,FL,76,211,Dual Threat,53,66,impact,63,low,534956,uncommitted
person_020217,2027,S,4,3795,,,Cleveland,AL,75,195,Deep Threat,79,92,normal,68,medium,3073569,uncommitted
person_020218,2027,WR,4,3796,,,Tampa,AL,75,171,Speed Back,75,83,elite,73,low,3678643,uncommitted
person_020219,2027,WR,2,3797,,,Dallas,IL,70,184,Coverage,53,69,normal,54,medium,501794,uncommitted
person_020220,2027,TE,4,3798,,,Los Angeles,AL,77,241,Hybrid,69,87,impact,79,medium,1381847,uncommitted
person_020221,2027,LB,2,3799,,,Phoenix,NJ,73,237,Run Stopper,50,70,normal,51,low,70005,uncommitted
person_020222,2027,OL,5,3800,,,Cleveland,GA,77,312,Power Back,87,99,elite,41,medium,4054495,uncommitted
person_020223,2027,QB,4,3801,,,Dallas,VA,75,221,Field General,78,85,elite,53,medium,3356276,uncommitted
person_020224,2027,WR,3,3802,,,Dallas,PA,69,184,Possession,66,76,elite,85,medium,1758949,uncommitted
person_020225,2027,LB,3,3803,,,Cleveland,AZ,72,225,Speed Back,63,85,impact,58,high,1766299,uncommitted
person_020226,2027,OL,4,3804,,,Dallas,NJ,78,332,Possession,70,79,elite,86,low,3289939,uncommitted
person_020227,2027,OL,3,3805,,,Atlanta,AL,78,326,Dual Threat,66,73,normal,76,high,865256,uncommitted
person_020228,2027,EDGE,4,3806,,,Tulsa,MS,76,249,Zone Fit,79,99,impact,63,medium,2284234,uncommitted
person_020229,2027,LB,3,3807,,,New Orleans,VA,73,229,Power Back,68,73,normal,93,low,1478527,uncommitted
person_020230,2027,OL,2,3808,,,Charlotte,TN,79,337,Zone Fit,49,56,elite,71,high,70597,uncommitted
person_020231,2027,WR,2,3809,,,Cleveland,AL,70,176,Run Stopper,58,66,normal,64,high,399330,uncommitted
person_020232,2027,ATH,3,3810,,,Jacksonville,VA,76,192,Speed Back,59,80,impact,41,medium,930853,uncommitted
person_020233,2027,CB,2,3811,,,Charlotte,AZ,71,176,Mauler,52,69,quick,60,high,311450,uncommitted
person_020234,2027,OL,3,3812,,,Charlotte,SC,79,291,Run Stopper,63,70,normal,48,medium,1612636,uncommitted
person_020235,2027,WR,3,3813,,,Detroit,VA,76,180,Zone Fit,60,74,elite,65,high,1709205,uncommitted
person_020236,2027,S,3,3814,,,Dallas,VA,70,212,Zone Fit,62,80,elite,54,low,1737305,uncommitted
person_020237,2027,WR,3,3815,,,Phoenix,MI,76,215,Possession,62,80,normal,98,low,1238646,uncommitted
person_020238,2027,TE,2,3816,,,Cleveland,SC,75,241,Deep Threat,49,65,quick,88,high,312871,uncommitted
person_020239,2027,OL,2,3817,,,Charlotte,LA,75,300,Coverage,49,66,quick,63,high,271019,uncommitted
person_020240,2027,DL,2,3818,,,Phoenix,OH,79,284,Field General,58,71,impact,54,low,71740,uncommitted
person_020241,2027,TE,3,3819,,,Oklahoma City,VA,79,264,Zone Fit,61,82,impact,55,medium,177652,uncommitted
person_020242,2027,DL,3,3820,,,Houston,PA,74,292,Coverage,65,80,elite,21,medium,1170042,uncommitted
person_020243,2027,LS,3,3821,,,Dallas,MS,75,236,Field General,65,85,elite,54,medium,707776,uncommitted
person_020244,2027,RB,4,3822,,,Phoenix,TX,73,220,Possession,75,95,impact,64,high,3004415,uncommitted
person_020245,2027,WR,3,3823,,,Baton Rouge,VA,71,182,Power Back,59,76,impact,70,low,1652540,uncommitted
person_020246,2027,RB,2,3824,,,Jacksonville,AL,72,198,Run Stopper,57,77,normal,82,low,514152,uncommitted
person_020247,2027,CB,2,3825,,,Phoenix,AZ,70,192,Speed Back,50,66,elite,57,medium,393947,uncommitted
person_020248,2027,DL,2,3826,,,Los Angeles,AZ,78,289,Edge Rusher,50,65,impact,81,high,177804,uncommitted
person_020249,2027,ATH,2,3827,,,Los Angeles,VA,77,227,Speed Back,54,61,quick,52,low,255884,uncommitted
person_020250,2027,EDGE,2,3828,,,Detroit,GA,75,276,Possession,50,56,normal,56,low,533608,uncommitted
person_020251,2027,S,5,3829,,,Houston,OH,72,209,Deep Threat,81,94,impact,73,high,7809268,uncommitted
person_020252,2027,CB,3,3830,,,Cleveland,MI,68,177,Power Back,64,76,quick,51,medium,833092,uncommitted
person_020253,2027,WR,4,3831,,,Dallas,IL,68,178,Coverage,75,97,quick,73,low,1708169,uncommitted
person_020254,2027,P,3,3832,,,Detroit,LA,70,214,Power Back,57,66,quick,64,low,139034,uncommitted
person_020255,2027,DL,2,3833,,,Miami,TN,77,319,Possession,56,77,normal,65,high,527011,uncommitted
person_020256,2027,OL,5,3834,,,Miami,SC,77,307,Hybrid,86,99,normal,50,low,4575004,uncommitted
person_020257,2027,TE,3,3835,,,Detroit,OH,78,248,Speed Back,66,78,elite,75,low,585678,uncommitted
person_020258,2027,DL,3,3836,,,Oklahoma City,PA,77,272,Coverage,68,74,normal,77,low,768308,uncommitted
person_020259,2027,OL,4,3837,,,New Orleans,AL,79,301,Mauler,80,99,impact,45,high,1138404,uncommitted
person_020260,2027,CB,4,3838,,,Phoenix,PA,74,173,Mauler,76,91,elite,80,low,3790115,uncommitted
person_020261,2027,DL,3,3839,,,Oklahoma City,TN,79,323,Field General,59,77,quick,74,low,675143,uncommitted
person_020262,2027,TE,2,3840,,,Cleveland,SC,79,263,Zone Fit,54,65,elite,55,low,182986,uncommitted
person_020263,2027,LB,3,3841,,,Atlanta,NC,75,228,Speed Back,60,76,quick,92,low,314023,uncommitted
person_020264,2027,OL,3,3842,,,Oklahoma City,AL,77,339,Deep Threat,67,79,impact,61,high,1602443,uncommitted
person_020265,2027,LS,3,3843,,,Phoenix,OK,75,236,Dual Threat,69,85,normal,76,high,926845,uncommitted
person_020266,2027,LB,4,3844,,,Dallas,CA,73,221,Hybrid,72,85,impact,66,medium,4326143,uncommitted
person_020267,2027,WR,2,3845,,,Phoenix,NJ,73,178,Power Back,59,76,quick,36,high,467960,uncommitted
person_020268,2027,S,2,3846,,,Tulsa,MS,75,196,Edge Rusher,53,65,impact,66,medium,137524,uncommitted
person_020269,2027,EDGE,4,3847,,,Dallas,TN,79,262,Field General,75,94,elite,74,medium,3478876,uncommitted
person_020270,2027,OL,2,3848,,,Miami,FL,76,297,Mauler,51,68,normal,90,medium,251254,uncommitted
person_020271,2027,S,3,3849,,,Los Angeles,OK,75,188,Edge Rusher,59,64,elite,51,medium,771557,uncommitted
person_020272,2027,TE,3,3850,,,Detroit,AL,76,232,Power Back,58,73,impact,52,low,1249185,uncommitted
person_020273,2027,OL,4,3851,,,Cleveland,AL,77,313,Mauler,79,86,quick,62,high,2147710,uncommitted
person_020274,2027,ATH,2,3852,,,Atlanta,MS,74,201,Zone Fit,49,66,quick,83,low,278051,uncommitted
person_020275,2027,OL,2,3853,,,Charlotte,AZ,79,289,Run Stopper,59,67,normal,42,low,555510,uncommitted
person_020276,2027,DL,3,3854,,,New Orleans,CA,73,325,Dual Threat,61,68,elite,68,low,914247,uncommitted
person_020277,2027,OL,2,3855,,,Baton Rouge,PA,78,287,Hybrid,59,72,normal,66,low,249471,uncommitted
person_020278,2027,WR,3,3856,,,Baton Rouge,MI,71,179,Run Stopper,64,76,normal,50,low,1746264,uncommitted
person_020279,2027,P,2,3857,,,Cleveland,CA,72,178,Deep Threat,49,67,impact,63,low,362765,uncommitted
person_020280,2027,OL,3,3858,,,New Orleans,TN,79,297,Possession,68,76,elite,75,low,400627,uncommitted
person_020281,2027,EDGE,3,3859,,,Houston,MS,79,252,Dual Threat,64,79,quick,84,low,1626397,uncommitted
person_020282,2027,OL,3,3860,,,Phoenix,NJ,78,319,Field General,65,87,quick,64,high,476704,uncommitted
person_020283,2027,S,2,3861,,,Tulsa,SC,73,198,Hybrid,59,81,elite,56,low,166228,uncommitted
person_020284,2027,DL,3,3862,,,Los Angeles,VA,79,283,Deep Threat,69,79,quick,46,high,1336877,uncommitted
person_020285,2027,OL,3,3863,,,Baton Rouge,NC,77,322,Hybrid,62,78,elite,66,low,795582,uncommitted
person_020286,2027,CB,2,3864,,,Atlanta,NJ,71,203,Mauler,53,72,normal,64,medium,381069,uncommitted
person_020287,2027,EDGE,2,3865,,,Baton Rouge,NJ,78,268,Field General,51,68,quick,69,low,291892,uncommitted
person_020288,2027,RB,4,3866,,,Los Angeles,LA,68,205,Deep Threat,79,86,normal,33,high,4105263,uncommitted
person_020289,2027,DL,2,3867,,,Los Angeles,PA,77,292,Power Back,49,59,impact,62,medium,364993,uncommitted
person_020290,2027,ATH,4,3868,,,Oklahoma City,VA,77,207,Mauler,80,99,elite,99,low,810719,uncommitted
person_020291,2027,WR,2,3869,,,Dallas,SC,74,180,Zone Fit,59,66,impact,57,high,537825,uncommitted
person_020292,2027,LB,3,3870,,,Houston,IL,75,232,Coverage,64,71,quick,87,low,870872,uncommitted
person_020293,2027,LB,2,3871,,,Tampa,AL,72,245,Power Back,50,56,impact,55,low,262823,uncommitted
person_020294,2027,TE,2,3872,,,Atlanta,MS,75,236,Coverage,54,72,quick,60,low,98963,uncommitted
person_020295,2027,TE,4,3873,,,Charlotte,TX,77,240,Speed Back,71,76,elite,93,low,4421412,uncommitted
person_020296,2027,EDGE,3,3874,,,Tulsa,NC,75,236,Field General,64,82,impact,74,medium,1798724,uncommitted
person_020297,2027,K,2,3875,,,Miami,LA,73,180,Hybrid,47,57,impact,75,low,59218,uncommitted
person_020298,2027,TE,4,3876,,,Dallas,MS,80,246,Possession,79,85,impact,48,medium,974137,uncommitted
person_020299,2027,CB,4,3877,,,Atlanta,AZ,70,179,Dual Threat,71,81,elite,80,low,2202576,uncommitted
person_020300,2027,OL,2,3878,,,New Orleans,OK,77,294,Deep Threat,55,69,normal,99,low,119467,uncommitted
person_020301,2027,OL,2,3879,,,Los Angeles,MI,77,336,Edge Rusher,50,72,elite,65,low,60059,uncommitted
person_020302,2027,DL,3,3880,,,Baton Rouge,NC,77,319,Speed Back,58,75,impact,50,low,161040,uncommitted
person_020303,2027,OL,2,3881,,,Dallas,NC,80,304,Power Back,55,63,quick,75,low,454117,uncommitted
person_020304,2027,OL,2,3882,,,Oklahoma City,IL,79,335,Possession,55,71,elite,84,low,95084,uncommitted
person_020305,2027,OL,3,3883,,,Dallas,TX,76,295,Field General,64,79,normal,76,high,142129,uncommitted
person_020306,2027,EDGE,4,3884,,,Houston,CA,75,260,Power Back,78,90,quick,99,high,869543,uncommitted
person_020307,2027,CB,4,3885,,,Houston,PA,74,178,Mauler,70,81,impact,79,high,1718825,uncommitted
person_020308,2027,WR,4,3886,,,Baton Rouge,SC,72,216,Dual Threat,77,96,elite,74,medium,463315,uncommitted
person_020309,2027,OL,3,3887,,,Oklahoma City,GA,80,319,Hybrid,62,83,elite,63,high,700413,uncommitted
person_020310,2027,K,3,3888,,,Oklahoma City,TX,70,197,Possession,58,66,elite,46,low,438536,uncommitted
person_020311,2027,EDGE,2,3889,,,Atlanta,SC,77,279,Dual Threat,49,67,quick,65,high,428399,uncommitted
person_020312,2027,WR,2,3890,,,Houston,FL,73,177,Speed Back,53,69,elite,90,medium,520917,uncommitted
person_020313,2027,LB,4,3891,,,Dallas,TX,72,249,Speed Back,78,90,elite,66,low,1983526,uncommitted
person_020314,2027,DL,3,3892,,,Cleveland,LA,78,317,Possession,66,71,quick,85,low,297847,uncommitted
person_020315,2027,DL,2,3893,,,Baton Rouge,FL,76,307,Zone Fit,56,71,normal,67,medium,267032,uncommitted
person_020316,2027,OL,3,3894,,,Oklahoma City,PA,77,308,Coverage,60,76,impact,78,medium,824531,uncommitted
person_020317,2027,LB,3,3895,,,Atlanta,NJ,75,222,Mauler,59,73,impact,71,low,1695527,uncommitted
person_020318,2027,CB,2,3896,,,Atlanta,OK,70,194,Coverage,58,73,normal,60,high,348294,uncommitted
person_020319,2027,OL,2,3897,,,New Orleans,SC,76,306,Zone Fit,56,78,elite,74,low,408115,uncommitted
person_020320,2027,WR,2,3898,,,Oklahoma City,MI,76,171,Power Back,55,76,normal,57,medium,64264,uncommitted
person_020321,2027,ATH,3,3899,,,Atlanta,MS,70,219,Run Stopper,65,71,impact,58,medium,1230116,uncommitted
person_020322,2027,EDGE,3,3900,,,New Orleans,FL,76,253,Deep Threat,67,80,normal,69,high,445112,uncommitted
person_020323,2027,RB,3,3901,,,Baton Rouge,CA,69,227,Run Stopper,57,76,normal,79,high,1765840,uncommitted
person_020324,2027,TE,4,3902,,,Jacksonville,AZ,78,258,Power Back,76,88,normal,71,high,3298849,uncommitted
person_020325,2027,ATH,2,3903,,,Los Angeles,LA,75,240,Hybrid,53,58,impact,59,low,414685,uncommitted
person_020326,2027,LB,3,3904,,,Detroit,MS,72,228,Dual Threat,64,72,elite,67,medium,876169,uncommitted
person_020327,2027,OL,4,3905,,,Baton Rouge,IL,75,331,Coverage,80,90,normal,77,low,1481437,uncommitted
person_020328,2027,RB,3,3906,,,Detroit,FL,74,228,Edge Rusher,62,84,elite,69,medium,575127,uncommitted
person_020329,2027,CB,3,3907,,,Houston,CA,68,182,Possession,61,81,impact,48,low,908330,uncommitted
person_020330,2027,S,3,3908,,,New Orleans,NJ,72,201,Possession,64,80,impact,98,high,1346043,uncommitted
person_020331,2027,EDGE,3,3909,,,Jacksonville,OH,74,243,Dual Threat,60,69,elite,63,medium,493230,uncommitted
person_020332,2027,EDGE,2,3910,,,Oklahoma City,PA,77,270,Run Stopper,59,66,impact,70,low,132524,uncommitted
person_020333,2027,TE,4,3911,,,Tulsa,MI,79,264,Deep Threat,71,93,impact,81,medium,1372136,uncommitted
person_020334,2027,DL,3,3912,,,Tampa,AZ,74,302,Run Stopper,67,80,normal,83,low,716921,uncommitted
person_020335,2027,DL,3,3913,,,Detroit,NC,79,311,Run Stopper,65,76,elite,56,low,719928,uncommitted
person_020336,2027,CB,5,3914,,,Los Angeles,MI,73,189,Dual Threat,89,99,impact,54,low,3399293,uncommitted
person_020337,2027,EDGE,3,3915,,,Oklahoma City,MS,79,270,Run Stopper,59,78,impact,99,high,1231230,uncommitted
person_020338,2027,K,3,3916,,,Dallas,TX,73,197,Deep Threat,68,89,normal,35,low,616186,uncommitted
person_020339,2027,OL,2,3917,,,Miami,AZ,79,288,Speed Back,50,59,quick,38,low,355792,uncommitted
person_020340,2027,LB,2,3918,,,New Orleans,MI,76,218,Run Stopper,57,79,quick,68,low,454263,uncommitted
person_020341,2027,DL,2,3919,,,Tampa,AL,79,309,Possession,58,66,impact,96,low,260813,uncommitted
person_020342,2027,LB,3,3920,,,Atlanta,AZ,74,246,Run Stopper,61,74,impact,87,low,1250183,uncommitted
person_020343,2027,EDGE,2,3921,,,Miami,SC,76,271,Deep Threat,57,66,elite,61,high,284413,uncommitted
person_020344,2027,WR,3,3922,,,Atlanta,CA,77,208,Run Stopper,67,72,impact,91,medium,844104,uncommitted
person_020345,2027,OL,3,3923,,,Detroit,OH,77,309,Run Stopper,64,75,normal,95,low,1549959,uncommitted
person_020346,2027,S,2,3924,,,New Orleans,FL,70,185,Mauler,53,63,quick,69,high,290355,uncommitted
person_020347,2027,OL,3,3925,,,Baton Rouge,PA,77,335,Mauler,58,76,quick,51,low,369681,uncommitted
person_020348,2027,S,4,3926,,,Phoenix,GA,74,191,Speed Back,80,92,quick,51,high,1707484,uncommitted
person_020349,2027,EDGE,2,3927,,,Phoenix,LA,74,264,Coverage,57,68,impact,58,low,164082,uncommitted
person_020350,2027,S,2,3928,,,Houston,VA,73,214,Edge Rusher,56,64,normal,69,low,121099,uncommitted
person_020351,2027,WR,4,3929,,,Jacksonville,TN,75,180,Field General,70,89,elite,86,low,1712543,uncommitted
person_020352,2027,OL,3,3930,,,Oklahoma City,NJ,79,331,Dual Threat,66,75,quick,81,low,548720,uncommitted
person_020353,2027,OL,2,3931,,,Oklahoma City,MS,77,328,Run Stopper,58,66,quick,53,low,401225,uncommitted
person_020354,2027,QB,2,3932,,,New Orleans,SC,75,214,Dual Threat,57,68,quick,66,high,403935,uncommitted
person_020355,2027,OL,3,3933,,,Phoenix,MI,75,304,Edge Rusher,65,76,elite,65,low,1148430,uncommitted
person_020356,2027,EDGE,4,3934,,,Detroit,OK,76,249,Speed Back,70,87,elite,73,high,2481418,uncommitted
person_020357,2027,K,3,3935,,,Atlanta,OK,71,187,Power Back,62,77,impact,65,medium,969035,uncommitted
person_020358,2027,OL,2,3936,,,Phoenix,NC,76,333,Zone Fit,59,72,quick,81,medium,329691,uncommitted
person_020359,2027,DL,3,3937,,,Baton Rouge,MI,78,315,Zone Fit,66,76,quick,74,high,169778,uncommitted
person_020360,2027,EDGE,3,3938,,,Phoenix,MS,74,245,Edge Rusher,66,74,impact,69,medium,1004820,uncommitted
person_020361,2027,S,4,3939,,,Charlotte,TN,74,206,Field General,77,82,impact,53,high,3123713,uncommitted
person_020362,2027,WR,3,3940,,,Miami,TN,74,192,Zone Fit,57,68,impact,78,low,1216428,uncommitted
person_020363,2027,OL,3,3941,,,Atlanta,FL,78,297,Speed Back,63,85,elite,60,low,209121,uncommitted
person_020364,2027,RB,3,3942,,,Oklahoma City,SC,74,215,Mauler,62,77,elite,72,low,1440242,uncommitted
person_020365,2027,EDGE,2,3943,,,Tulsa,FL,77,268,Edge Rusher,53,67,impact,49,high,211246,uncommitted
person_020366,2027,QB,2,3944,,,New Orleans,IL,74,229,Run Stopper,48,64,quick,94,low,233995,uncommitted
person_020367,2027,OL,3,3945,,,Tampa,MI,79,333,Field General,67,74,quick,76,high,1182652,uncommitted
person_020368,2027,S,2,3946,,,Houston,OK,73,204,Hybrid,53,75,impact,71,medium,189265,uncommitted
person_020369,2027,DL,2,3947,,,Jacksonville,NC,73,306,Hybrid,47,61,normal,63,high,481974,uncommitted
person_020370,2027,RB,3,3948,,,Tulsa,NJ,71,217,Mauler,58,74,normal,68,medium,703752,uncommitted
person_020371,2027,RB,3,3949,,,Los Angeles,OK,71,196,Field General,67,89,normal,51,high,255000,uncommitted
person_020372,2027,OL,5,3950,,,Baton Rouge,AL,77,326,Dual Threat,89,98,impact,62,low,3624801,uncommitted
person_020373,2027,DL,3,3951,,,Charlotte,NC,78,323,Coverage,67,76,quick,53,medium,947481,uncommitted
person_020374,2027,WR,5,3952,,,Houston,OK,75,174,Field General,87,99,impact,89,low,8007056,uncommitted
person_020375,2027,EDGE,4,3953,,,Los Angeles,AZ,77,249,Mauler,80,89,quick,55,high,4417953,uncommitted
person_020376,2027,CB,2,3954,,,Detroit,GA,70,189,Field General,47,62,impact,61,low,177257,uncommitted
person_020377,2027,ATH,2,3955,,,Oklahoma City,MS,73,202,Field General,48,67,elite,71,medium,220483,uncommitted
person_020378,2027,LS,2,3956,,,Cleveland,LA,75,259,Dual Threat,53,63,quick,33,low,417031,uncommitted
person_020379,2027,QB,5,3957,,,Baton Rouge,GA,75,203,Zone Fit,88,99,normal,64,high,1291608,uncommitted
person_020380,2027,LB,2,3958,,,Tampa,TX,77,250,Run Stopper,55,64,normal,82,low,40296,uncommitted
person_020381,2027,OL,2,3959,,,Charlotte,GA,80,314,Deep Threat,59,79,quick,74,low,375625,uncommitted
person_020382,2027,DL,3,3960,,,New Orleans,CA,76,272,Coverage,66,86,elite,50,medium,187163,uncommitted
person_020383,2027,WR,3,3961,,,Jacksonville,AZ,69,213,Field General,63,75,normal,62,low,177303,uncommitted
person_020384,2027,S,2,3962,,,Miami,CA,72,202,Coverage,51,71,normal,38,medium,503860,uncommitted
person_020385,2027,CB,5,3963,,,Houston,OK,73,182,Coverage,88,99,impact,79,low,7748434,uncommitted
person_020386,2027,K,3,3964,,,New Orleans,NC,73,214,Deep Threat,67,79,quick,46,medium,373131,uncommitted
person_020387,2027,S,3,3965,,,Los Angeles,OK,74,212,Hybrid,62,81,impact,66,low,683152,uncommitted
person_020388,2027,K,2,3966,,,Jacksonville,VA,74,200,Dual Threat,52,73,impact,88,low,357409,uncommitted
person_020389,2027,QB,2,3967,,,Cleveland,AZ,76,218,Run Stopper,53,75,quick,64,medium,513915,uncommitted
person_020390,2027,CB,2,3968,,,Jacksonville,MS,72,192,Zone Fit,56,71,normal,94,low,281432,uncommitted
person_020391,2027,EDGE,2,3969,,,Detroit,IL,75,240,Coverage,54,74,impact,94,high,376623,uncommitted
person_020392,2027,CB,3,3970,,,Baton Rouge,FL,71,193,Speed Back,58,76,normal,78,low,1842591,uncommitted
person_020393,2027,S,3,3971,,,Phoenix,CA,71,200,Speed Back,64,82,quick,62,low,867670,uncommitted
person_020394,2027,DL,2,3972,,,Tulsa,TN,74,311,Power Back,56,65,quick,80,high,309626,uncommitted
person_020395,2027,WR,4,3973,,,Los Angeles,GA,76,183,Deep Threat,79,91,quick,84,low,4140855,uncommitted
person_020396,2027,TE,3,3974,,,Atlanta,OK,79,260,Hybrid,58,78,normal,63,high,488802,uncommitted
person_020397,2027,OL,3,3975,,,Phoenix,IL,79,296,Coverage,66,86,quick,99,high,1779393,uncommitted
person_020398,2027,LS,5,3976,,,New Orleans,GA,76,231,Edge Rusher,90,99,elite,61,low,2503521,uncommitted
person_020399,2027,LB,2,3977,,,Detroit,CA,73,245,Speed Back,56,74,normal,81,low,358807,uncommitted
person_020400,2027,WR,3,3978,,,Dallas,SC,77,214,Zone Fit,64,80,impact,65,high,252590,uncommitted
person_020401,2027,DL,4,3979,,,New Orleans,NJ,76,323,Zone Fit,70,79,elite,60,medium,1797938,uncommitted
person_020402,2027,RB,3,3980,,,Detroit,NJ,68,226,Power Back,60,81,elite,80,medium,1355012,uncommitted
person_020403,2027,LB,4,3981,,,Los Angeles,AL,77,222,Possession,69,78,quick,68,low,2605055,uncommitted
person_020404,2027,OL,3,3982,,,Houston,TX,77,332,Speed Back,63,70,impact,78,medium,1163259,uncommitted
person_020405,2027,WR,4,3983,,,Cleveland,AL,76,177,Field General,74,95,elite,37,low,849581,uncommitted
person_020406,2027,DL,3,3984,,,Tulsa,FL,79,293,Coverage,64,70,quick,74,low,673928,uncommitted
person_020407,2027,CB,4,3985,,,Los Angeles,GA,74,187,Speed Back,73,94,impact,32,low,1963833,uncommitted
person_020408,2027,RB,3,3986,,,Baton Rouge,TX,72,230,Hybrid,66,77,elite,99,medium,646500,uncommitted
person_020409,2027,EDGE,3,3987,,,Atlanta,AZ,79,257,Field General,57,78,elite,81,low,512455,uncommitted
person_020410,2027,DL,3,3988,,,Oklahoma City,GA,74,287,Edge Rusher,60,72,quick,79,low,987981,uncommitted
person_020411,2027,OL,3,3989,,,Detroit,OH,78,340,Hybrid,60,75,impact,86,high,1745139,uncommitted
person_020412,2027,DL,2,3990,,,Atlanta,OH,76,321,Dual Threat,50,67,impact,47,medium,85346,uncommitted
person_020413,2027,OL,2,3991,,,New Orleans,FL,77,304,Zone Fit,54,70,impact,51,low,219289,uncommitted
person_020414,2027,LB,4,3992,,,Charlotte,CA,73,241,Hybrid,80,91,normal,64,medium,3297058,uncommitted
person_020415,2027,OL,3,3993,,,Los Angeles,VA,80,326,Mauler,68,83,quick,73,low,1331105,uncommitted
person_020416,2027,WR,2,3994,,,Baton Rouge,MI,73,212,Deep Threat,49,61,quick,71,low,388208,uncommitted
person_020417,2027,OL,4,3995,,,Tampa,TN,77,296,Coverage,77,88,impact,69,low,4302171,uncommitted
person_020418,2027,LS,2,3996,,,Tampa,GA,73,230,Run Stopper,55,64,impact,60,medium,179820,uncommitted
person_020419,2027,DL,4,3997,,,Cleveland,VA,79,311,Possession,81,95,normal,71,high,2153366,uncommitted
person_020420,2027,LB,2,3998,,,Cleveland,OK,74,225,Power Back,59,76,impact,64,low,410989,uncommitted
