overall,currentAbility,potentialAbility,speed,acceleration,strength,agility,stamina,injuryResistance,leadership,workEthic,discipline,footballIQ,consistency,clutch,ballSecurity,morale,confidence,armStrength,shortAccuracy,intermediateAccuracy,deepAccuracy,timing,anticipation,pocketMovement,pressureResponse,preSnapId,postSnapProcessing,rpoRead,optionMesh,progressionDiscipline,scrambleInstinct,vision,burst,contactBalance,patience,oneCutAbility,gapDiscipline,receiving,passProtection,release,routeRunning,leverageUnderstanding,hands,contestedCatch,yac,blocking,optionRouteIntelligence,verticalSpeed,spacingDiscipline,redZoneFeel,runBlockPower,zoneFootwork,comboTiming,reachBlock,pullAbility,passSet,anchor,blitzPickup,stuntRecognition,communication,penaltyDiscipline,getOff,bend,handUsage,gapDisciplineDefense,blockDestruction,passRushPlan,containDiscipline,motor,runFitStrength,runFit,blockShed,pursuitAngle,tackling,zoneDrop,manCoverage,blitzTiming,playRecognition,eyeDiscipline,rpoDiscipline,zoneCoverage,matchCoverage,press,offTechnique,ballSkills,runSupport,routeRecognition,recoverySpeed,kickPower,kickAccuracy,puntPower,puntAccuracy,longSnapping,returnVision,personId,seasonYear,position
59,57,64,83,62,74,57,36,81,54,42,85,66,86,62,53,75,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,57,0,0,0,0,65,66,83,59,62,64,86,66,0,0,0,0,0,0,person_009271,2026,S
65,63,61,56,41,87,65,60,75,57,31,74,40,63,57,40,86,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,69,0,0,0,0,person_009272,2026,K
62,68,72,73,52,69,70,74,54,73,79,54,72,59,65,66,70,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,48,0,0,0,0,person_009273,2026,K
61,69,81,64,75,69,70,54,58,56,82,53,48,51,47,39,86,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,77,0,0,person_009274,2026,P
75,76,89,79,77,89,80,85,90,97,72,96,90,66,90,74,56,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,77,0,0,person_009275,2026,P
60,63,67,67,77,57,51,82,54,41,51,72,48,63,65,71,83,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,person_009276,2026,LS
41,45,54,47,53,45,45,24,74,44,88,99,31,85,56,46,99,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,21,31,52,34,42,51,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,person_009277,2026,ATH
67,72,75,79,84,74,71,54,53,68,70,73,93,75,66,53,88,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,68,67,62,89,69,70,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,person_009278,2026,ATH
48,41,47,78,55,56,44,45,69,59,46,74,61,77,46,44,51,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,72,58,45,30,55,46,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,person_009279,2026,ATH
73,72,93,99,85,75,71,93,66,94,80,52,67,70,58,84,54,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,62,87,83,84,68,64,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,person_009280,2026,ATH
73,78,96,81,69,79,99,60,68,79,75,87,72,65,80,77,79,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,99,75,63,89,65,63,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,person_009281,2026,ATH
81,87,85,81,80,77,78,77,85,77,56,67,62,77,67,84,51,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,91,74,78,69,66,77,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,person_009282,2026,ATH
67,64,88,85,71,69,86,71,65,76,75,67,99,65,66,92,56,72,76,58,94,68,65,63,82,81,98,70,61,89,69,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_009297,2026,QB
83,80,94,74,65,99,70,99,74,91,50,79,99,71,82,53,99,48,76,86,87,89,79,72,76,69,99,93,86,82,77,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_009298,2026,QB
58,68,70,40,41,50,67,53,80,67,73,62,51,51,78,36,54,62,42,58,47,61,86,66,72,48,55,56,52,42,63,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_009299,2026,QB
83,89,92,89,92,99,89,99,84,65,62,64,99,60,85,77,98,66,99,98,97,97,87,82,80,86,87,92,85,83,92,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_009300,2026,QB
73,77,78,72,64,84,78,66,82,49,74,64,64,61,76,52,92,51,77,72,60,84,64,64,80,66,83,75,75,83,78,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_009301,2026,QB
61,58,73,66,63,58,49,71,62,81,77,99,71,75,75,57,75,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,64,82,73,74,49,74,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,person_009302,2026,RB
72,79,92,58,81,78,60,71,94,73,80,58,58,95,68,71,94,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,66,78,69,79,75,76,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,person_009303,2026,RB
58,58,63,72,52,77,74,55,71,49,68,66,65,80,41,64,50,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,82,66,59,47,72,64,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,person_009304,2026,RB
91,98,94,99,72,99,83,94,69,83,70,80,99,69,54,75,50,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,98,87,99,91,79,90,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,person_009305,2026,RB
89,90,99,98,78,70,98,96,89,75,57,32,68,46,65,84,78,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,75,67,83,90,99,86,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,person_009306,2026,RB
53,55,56,60,68,62,60,44,56,63,59,53,54,68,65,27,70,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,65,57,55,40,62,55,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,person_009307,2026,RB
77,76,84,85,91,99,89,84,73,74,59,82,73,49,56,67,76,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,93,76,99,94,78,84,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,person_009308,2026,RB
84,84,89,78,64,75,87,88,47,70,94,88,89,63,62,99,76,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,63,87,99,80,84,82,74,78,80,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_009309,2026,WR
90,98,99,94,99,99,89,87,75,95,79,58,77,79,65,86,50,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,97,81,86,99,89,90,99,95,92,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_009310,2026,WR
76,85,95,72,82,91,75,73,76,75,98,74,63,70,78,91,77,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,60,81,87,48,84,87,91,72,69,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_009311,2026,WR
65,64,81,56,65,67,80,81,57,71,56,80,84,70,61,49,51,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,89,62,62,60,72,73,66,86,72,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_009312,2026,WR
65,61,66,63,85,58,70,50,89,78,79,67,64,68,68,54,53,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,69,63,66,66,72,64,70,58,55,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_009313,2026,WR
87,83,99,74,74,72,77,99,54,85,72,59,94,96,41,99,75,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,89,99,84,77,79,99,96,76,80,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_009314,2026,WR
74,74,94,60,74,66,79,86,87,88,62,75,82,57,66,65,71,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,76,94,68,77,86,83,67,58,85,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_009315,2026,WR
68,63,73,61,76,81,74,74,72,65,71,73,49,38,67,80,42,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,65,67,55,78,79,71,82,78,53,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_009316,2026,WR
79,87,92,99,64,80,99,77,62,99,81,44,96,67,61,96,49,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,84,80,81,99,89,73,89,97,97,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_009317,2026,WR
50,51,60,26,41,52,61,21,63,60,65,66,41,66,50,40,91,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,54,46,54,42,56,56,70,50,58,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_009318,2026,WR
68,64,71,73,81,55,82,61,62,36,59,97,57,82,73,82,74,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,63,51,74,55,50,63,59,67,46,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_009319,2026,WR
84,76,96,92,78,82,69,91,78,71,69,65,72,44,64,69,94,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,82,76,67,67,65,89,99,85,73,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_009320,2026,WR
62,59,76,58,75,77,47,63,97,74,93,65,59,61,60,53,64,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,74,57,81,66,64,71,74,61,70,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_009321,2026,WR
61,56,73,48,56,66,45,49,64,69,63,61,93,68,81,65,74,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,65,66,67,89,74,59,86,69,70,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_009322,2026,WR
59,67,76,65,65,74,72,64,53,65,71,99,67,72,47,62,44,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,61,73,57,68,69,58,56,67,67,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_009323,2026,TE
70,75,85,69,67,79,78,85,57,62,85,71,37,77,64,80,78,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,67,66,92,68,73,65,61,66,67,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_009324,2026,TE
53,64,72,59,47,49,47,49,69,55,79,63,46,71,49,76,81,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,99,53,55,62,60,75,80,56,48,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_009325,2026,TE
78,73,90,88,69,91,75,75,78,53,74,58,84,46,72,79,78,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,60,96,68,85,74,85,64,76,86,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_009326,2026,TE
57,60,60,59,62,75,65,63,67,55,46,60,52,76,86,75,71,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,59,63,46,67,45,74,51,66,47,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_009327,2026,TE
87,92,93,88,89,99,79,92,93,88,71,74,99,73,79,74,98,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,90,76,81,92,98,99,91,82,92,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_009328,2026,TE
67,76,81,64,61,62,66,76,53,72,64,99,62,88,65,53,80,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,56,69,66,82,76,38,82,75,81,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_009329,2026,OL
74,75,91,91,82,61,83,89,66,97,68,53,74,59,68,77,56,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,86,53,80,83,76,99,73,80,77,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_009330,2026,OL
80,78,81,75,96,58,84,83,99,56,85,79,75,61,51,74,41,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,99,73,74,86,80,79,79,68,92,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_009331,2026,OL
95,93,90,82,89,85,96,78,87,76,50,48,82,67,62,90,79,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,99,99,78,78,91,68,76,99,90,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_009332,2026,OL
89,85,88,99,70,96,87,66,51,88,58,71,82,78,61,68,58,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,85,77,72,81,87,75,99,82,92,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_009333,2026,OL
60,55,62,47,70,79,68,44,78,44,62,62,66,75,53,77,72,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,70,61,62,60,60,68,59,51,61,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_009334,2026,OL
74,74,86,71,59,77,85,80,81,69,66,72,57,64,55,76,86,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,68,69,75,72,72,73,69,64,60,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_009335,2026,OL
81,83,89,78,66,87,86,73,83,67,70,63,96,93,64,81,99,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,87,83,64,83,67,65,57,87,74,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_009336,2026,OL
69,65,75,95,55,54,65,71,69,85,99,62,77,48,68,72,72,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,64,73,76,75,66,75,84,88,61,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_009337,2026,OL
78,79,74,77,70,84,89,63,66,64,92,70,99,66,73,57,86,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,76,88,70,74,93,67,98,69,65,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_009338,2026,OL
82,75,89,70,82,81,69,85,65,63,66,54,93,64,68,80,76,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,77,69,76,60,78,83,80,54,64,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_009339,2026,OL
73,79,83,80,98,85,64,71,77,86,46,99,82,82,82,95,60,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,66,84,82,71,83,74,67,81,63,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_009340,2026,OL
77,80,82,94,66,58,73,83,72,97,74,57,58,68,63,84,44,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,90,74,70,75,94,77,83,74,60,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_009341,2026,OL
73,78,87,89,62,64,52,86,67,77,52,77,83,66,47,59,86,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,74,63,66,94,63,65,72,72,88,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_009342,2026,OL
73,74,91,73,74,61,67,71,73,49,73,68,74,69,63,74,59,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,70,68,73,75,68,59,80,69,65,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_009343,2026,OL
85,87,99,67,84,99,53,81,73,83,64,83,69,56,62,78,62,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,80,83,93,65,76,80,66,67,72,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_009344,2026,OL
59,59,62,41,74,84,67,67,72,61,93,65,76,84,59,42,78,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,61,62,60,70,69,64,59,68,62,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_009345,2026,OL
54,51,61,58,48,38,62,48,70,57,93,72,40,99,80,52,77,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,51,59,57,66,53,54,67,58,73,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_009346,2026,OL
65,66,70,64,82,73,68,52,60,52,64,79,50,39,61,67,55,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,67,66,58,59,58,45,69,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_009347,2026,DL
68,67,81,78,61,68,58,62,72,64,80,63,74,45,76,85,78,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,75,64,60,76,68,64,67,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_009348,2026,DL
74,79,86,85,83,72,80,64,84,99,71,75,67,70,52,82,43,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,82,77,60,88,85,76,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_009349,2026,DL
74,68,81,86,55,73,64,71,67,70,70,59,56,74,73,84,77,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,79,73,68,48,70,71,73,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_009350,2026,DL
