personId,primaryPosition,secondaryPosition,jerseyNumber,heightInches,weightPounds,classYear,eligibilityYearsRemaining,redshirtStatus,transferStatus,depthChartRole,captainStatus,schemeFit,developmentSpeed,playingTimeExpectation,academicStanding
person_009821,OL,,62,78,333,SR,4,available,none,starter,False,57,71,star,71
person_009822,OL,,45,78,290,SO,3,available,none,developmental,False,87,68,starter,72
person_009823,DL,,84,73,288,SR,1,available,none,developmental,False,56,87,star,71
person_009824,DL,,89,79,318,SR,4,available,none,backup,False,44,69,star,61
person_009825,DL,,78,78,287,RS SO,2,redshirted,none,developmental,False,90,73,developmental,71
person_009826,DL,,41,75,306,FR,3,available,none,rotation,False,43,91,star,42
person_009827,DL,,78,79,270,JR,2,available,none,rotation,False,59,86,starter,86
person_009828,DL,,82,74,297,RS JR,3,redshirted,none,developmental,False,63,73,star,91
person_009829,DL,,43,73,298,SR,3,available,none,backup,False,80,90,special teams,46
person_009830,DL,,69,76,324,SR,1,available,none,rotation,False,73,69,special teams,66
person_009831,DL,,78,73,298,JR,4,available,none,starter,False,77,67,developmental,78
person_009832,DL,,70,74,306,SO,1,available,none,backup,False,71,63,starter,50
person_009833,EDGE,,50,78,241,JR,3,available,none,starter,False,92,78,rotation,76
person_009834,EDGE,,50,74,244,SR,1,available,none,backup,False,75,86,rotation,49
person_009835,EDGE,,51,75,272,RS FR,4,redshirted,none,starter,False,54,72,rotation,82
person_009836,EDGE,,23,77,266,SR,1,available,none,starter,False,64,99,star,99
person_009837,EDGE,,84,79,252,RS FR,2,redshirted,none,backup,False,41,36,developmental,73
person_009838,EDGE,,13,76,247,SO,4,available,none,starter,False,56,37,special teams,69
person_009839,EDGE,,77,78,267,SR,3,available,none,backup,False,88,61,rotation,81
person_009840,LB,,83,74,237,RS SR,2,redshirted,none,starter,False,66,70,developmental,69
person_009841,LB,,76,72,220,RS SO,3,redshirted,none,developmental,False,63,54,starter,75
person_009842,LB,,57,72,233,RS SO,1,redshirted,none,backup,False,51,52,special teams,83
person_009843,LB,,64,76,238,RS JR,4,redshirted,none,rotation,False,74,81,starter,59
person_009844,LB,,12,77,243,JR,3,available,none,rotation,False,50,62,rotation,54
person_009845,LB,,85,75,230,SR,3,available,none,developmental,False,81,95,starter,63
person_009846,LB,,16,77,238,SR,3,available,none,backup,False,44,70,star,61
person_009847,LB,,89,73,233,SO,3,available,none,backup,False,66,70,developmental,59
person_009848,LB,,71,77,235,SO,4,available,none,backup,False,83,61,special teams,84
person_009849,LB,,87,73,232,SR,1,available,none,rotation,False,50,93,rotation,81
person_009850,LB,,12,72,247,RS FR,2,redshirted,none,starter,False,45,75,star,37
person_009851,CB,,54,71,172,SR,3,available,none,rotation,False,43,69,developmental,76
person_009852,CB,,18,74,176,RS SR,2,redshirted,none,developmental,False,42,52,developmental,99
person_009853,CB,,83,71,204,RS JR,1,redshirted,none,developmental,False,66,79,developmental,52
person_009854,CB,,18,68,200,SR,3,available,none,starter,False,53,75,developmental,71
person_009855,CB,,23,69,172,JR,4,available,none,rotation,False,55,43,starter,72
person_009856,CB,,21,70,176,FR,4,available,none,developmental,False,48,23,starter,62
person_009857,CB,,51,74,195,RS SR,1,redshirted,none,starter,False,98,66,developmental,62
person_009858,CB,,47,69,196,SR,4,available,none,rotation,False,80,31,starter,88
person_009859,CB,,58,70,177,FR,1,available,none,rotation,True,58,32,star,93
person_009860,S,,19,74,220,FR,2,available,none,developmental,False,61,96,developmental,60
person_009861,S,,85,70,190,SR,1,available,none,developmental,False,86,92,developmental,68
person_009862,S,,8,72,209,RS JR,3,redshirted,none,rotation,False,59,99,starter,95
person_009863,S,,95,75,215,JR,2,available,none,starter,False,92,81,star,64
person_009864,S,,56,74,213,JR,3,available,none,rotation,False,84,86,developmental,63
person_009865,S,,27,74,189,JR,1,available,none,developmental,False,69,82,rotation,64
person_009866,S,,87,71,217,FR,3,available,none,starter,False,53,76,developmental,82
person_009867,K,,90,72,184,RS SO,1,redshirted,none,developmental,False,49,66,developmental,43
person_009868,K,,24,71,215,RS FR,4,redshirted,none,developmental,False,33,89,developmental,59
person_009869,P,,99,70,179,RS SO,2,redshirted,none,rotation,False,65,66,special teams,63
person_009870,P,,50,71,181,SR,4,available,none,starter,False,55,74,developmental,66
person_009871,LS,,17,75,249,RS SR,3,redshirted,none,rotation,False,60,40,star,76
person_009872,ATH,WR,84,70,190,RS JR,2,redshirted,none,starter,False,84,78,developmental,77
person_009873,ATH,WR,82,70,199,SR,3,available,none,backup,False,79,48,rotation,74
person_009874,ATH,RB,82,71,223,JR,2,available,none,developmental,False,51,47,starter,73
person_009875,ATH,LB,13,70,207,RS FR,4,redshirted,none,backup,False,51,71,special teams,61
person_009876,ATH,DB,77,73,192,RS SO,2,redshirted,none,rotation,False,74,76,rotation,82
person_009877,ATH,WR,59,70,193,FR,3,available,none,developmental,False,72,70,starter,85
person_009892,QB,,20,75,204,RS FR,3,redshirted,none,starter,False,56,78,rotation,95
person_009893,QB,,78,73,211,SR,1,available,none,starter,False,70,73,special teams,74
person_009894,QB,,67,75,233,JR,2,available,none,starter,False,71,71,starter,74
person_009895,QB,,82,77,196,RS SR,2,redshirted,none,starter,False,85,52,special teams,86
person_009896,QB,,43,72,221,RS FR,3,redshirted,none,starter,False,90,29,developmental,80
person_009897,RB,,72,69,202,JR,3,available,none,starter,False,57,74,starter,53
person_009898,RB,,17,74,212,SR,4,available,none,starter,False,85,64,rotation,68
person_009899,RB,,48,69,190,SO,2,available,none,starter,False,63,67,developmental,88
person_009900,RB,,57,72,203,RS SO,1,redshirted,none,starter,False,72,31,rotation,72
person_009901,RB,,19,69,223,RS FR,2,redshirted,none,starter,False,58,67,starter,66
person_009902,RB,,25,69,218,FR,2,available,none,starter,False,44,74,special teams,65
person_009903,RB,,28,74,223,SR,1,available,none,starter,False,65,75,special teams,62
person_009904,WR,,13,74,209,JR,3,available,none,starter,False,52,68,special teams,55
person_009905,WR,,37,69,180,RS FR,2,redshirted,none,starter,False,61,84,rotation,58
person_009906,WR,,50,69,184,RS SR,3,redshirted,none,starter,False,67,70,starter,59
person_009907,WR,,12,72,195,JR,3,available,none,starter,False,64,75,starter,59
person_009908,WR,,78,76,200,RS FR,3,redshirted,none,starter,False,74,57,special teams,66
person_009909,WR,,47,76,213,SO,1,available,none,starter,False,54,70,star,71
person_009910,WR,,20,70,202,SO,4,available,none,starter,False,99,71,rotation,45
person_009911,WR,,70,68,174,JR,2,available,none,starter,False,57,73,star,99
person_009912,WR,,98,71,219,RS SO,2,redshirted,none,starter,False,70,50,starter,63
person_009913,WR,,64,71,173,RS SO,4,redshirted,none,starter,False,67,97,developmental,81
person_009914,WR,,25,74,196,JR,2,available,none,rotation,False,46,68,special teams,87
person_009915,WR,,95,72,178,RS SO,2,redshirted,none,rotation,False,68,71,star,67
person_009916,WR,,42,73,176,SR,1,available,none,rotation,False,70,77,rotation,49
person_009917,WR,,44,76,183,JR,4,available,none,developmental,False,68,58,rotation,67
person_009918,TE,,39,78,264,RS FR,4,redshirted,none,rotation,False,37,54,starter,93
person_009919,TE,,27,75,237,JR,2,available,none,backup,False,81,75,developmental,61
person_009920,TE,,69,75,253,SR,2,available,none,backup,False,69,64,developmental,78
person_009921,TE,,79,75,247,RS JR,1,redshirted,none,backup,False,57,77,developmental,49
person_009922,TE,,83,78,246,RS JR,4,redshirted,none,developmental,False,70,66,rotation,78
person_009923,TE,,88,80,245,RS JR,2,redshirted,none,starter,False,59,39,starter,46
person_009924,OL,,35,75,297,SR,2,available,none,backup,False,99,65,rotation,76
person_009925,OL,,76,79,312,RS SO,2,redshirted,none,rotation,False,58,43,rotation,66
person_009926,OL,,43,78,313,JR,4,available,none,backup,False,44,55,special teams,57
person_009927,OL,,34,75,315,RS FR,4,redshirted,none,rotation,False,69,66,rotation,87
person_009928,OL,,33,80,300,RS FR,4,redshirted,none,rotation,False,66,81,rotation,58
person_009929,OL,,62,76,326,JR,3,available,none,backup,False,63,63,star,64
person_009930,OL,,36,80,305,RS SO,4,redshirted,none,developmental,False,73,64,developmental,75
person_009931,OL,,7,76,292,FR,1,available,none,backup,False,69,31,starter,44
person_009932,OL,,31,79,310,FR,4,available,none,starter,False,59,68,star,66
person_009933,OL,,98,78,285,RS SO,1,redshirted,none,starter,False,74,77,developmental,55
person_009934,OL,,69,80,314,FR,4,available,none,backup,False,57,82,starter,73
person_009935,OL,,80,76,314,RS SO,4,redshirted,none,developmental,False,79,89,special teams,61
person_009936,OL,,84,75,334,SR,1,available,none,developmental,False,67,41,rotation,81
person_009937,OL,,20,75,318,RS FR,1,redshirted,none,developmental,False,13,61,developmental,39
person_009938,OL,,47,76,304,RS SR,2,redshirted,none,rotation,False,39,70,star,79
person_009939,OL,,37,78,315,SR,3,available,none,starter,False,46,65,starter,53
person_009940,OL,,81,80,303,JR,3,available,none,starter,False,59,53,special teams,64
person_009941,OL,,13,77,309,RS SR,3,redshirted,none,starter,False,84,62,star,87
person_009942,DL,,1,77,319,SO,1,available,none,developmental,False,62,51,developmental,58
person_009943,DL,,40,74,288,RS JR,2,redshirted,none,backup,False,54,84,star,91
person_009944,DL,,78,76,277,SR,4,available,none,rotation,False,41,81,developmental,68
person_009945,DL,,67,75,313,SR,2,available,none,developmental,False,78,74,star,66
person_009946,DL,,87,78,325,SR,2,available,none,backup,False,49,82,rotation,85
person_009947,DL,,42,77,283,RS JR,3,redshirted,none,backup,False,58,73,special teams,62
person_009948,DL,,47,76,318,FR,1,available,none,backup,False,53,71,developmental,64
person_009949,DL,,2,76,323,RS SO,2,redshirted,none,starter,False,48,67,star,75
person_009950,DL,,25,73,308,SO,1,available,none,starter,False,68,73,special teams,87
person_009951,DL,,99,77,301,SO,2,available,none,starter,False,72,61,star,90
person_009952,EDGE,,81,74,271,RS JR,1,redshirted,none,rotation,False,43,70,starter,54
person_009953,EDGE,,6,77,253,SR,3,available,none,rotation,False,66,63,rotation,82
person_009954,EDGE,,52,79,240,SR,2,available,none,developmental,False,28,93,rotation,66
person_009955,EDGE,,12,79,260,RS SR,2,redshirted,none,rotation,False,50,94,developmental,82
person_009956,EDGE,,6,76,240,RS JR,1,redshirted,none,developmental,False,49,89,rotation,92
person_009957,EDGE,,39,76,268,SO,4,available,none,developmental,False,48,81,special teams,81
person_009958,EDGE,,31,78,271,RS SO,3,redshirted,none,developmental,False,38,88,star,77
person_009959,LB,,22,76,219,RS FR,4,redshirted,none,developmental,False,87,62,special teams,88
person_009960,LB,,31,74,244,FR,3,available,none,rotation,False,19,35,starter,75
person_009961,LB,,4,77,221,FR,1,available,none,starter,False,64,94,rotation,67
person_009962,LB,,3,72,236,RS FR,3,redshirted,none,starter,False,60,81,developmental,55
person_009963,LB,,92,76,232,RS SO,4,redshirted,none,backup,False,77,99,developmental,71
person_009964,LB,,33,75,215,SO,2,available,none,developmental,False,70,75,special teams,73
person_009965,LB,,42,76,245,JR,4,available,none,rotation,False,87,75,starter,65
person_009966,LB,,19,77,248,RS SO,2,redshirted,none,developmental,False,75,82,developmental,82
person_009967,LB,,53,75,233,RS JR,4,redshirted,none,starter,False,88,59,star,71
person_009968,LB,,54,76,235,SR,1,available,none,starter,False,90,97,rotation,82
person_009969,LB,,98,74,244,RS SO,3,redshirted,none,developmental,False,71,99,starter,36
person_009970,CB,,18,71,176,RS SO,3,redshirted,none,developmental,False,42,86,starter,77
person_009971,CB,,65,74,192,JR,4,available,none,backup,False,43,41,star,99
person_009972,CB,,75,74,201,SR,2,available,none,backup,False,67,79,star,86
person_009973,CB,,15,69,171,RS SR,4,redshirted,none,backup,False,70,80,star,65
person_009974,CB,,21,70,189,RS SO,1,redshirted,none,starter,False,82,66,special teams,62
person_009975,CB,,11,71,196,RS SR,3,redshirted,none,developmental,False,59,77,star,63
person_009976,CB,,95,71,175,RS JR,3,redshirted,none,starter,False,78,66,developmental,91
person_009977,CB,,37,74,185,FR,4,available,none,developmental,False,63,76,special teams,79
person_009978,CB,,48,72,184,RS SO,3,redshirted,none,backup,False,58,47,starter,57
person_009979,S,,51,70,194,RS SR,1,redshirted,none,backup,False,68,43,special teams,77
person_009980,S,,81,75,189,SO,1,available,none,developmental,False,80,20,starter,81
person_009981,S,,37,72,192,RS JR,4,redshirted,none,rotation,False,63,33,starter,86
person_009982,S,,33,73,188,JR,3,available,none,starter,False,46,75,rotation,60
person_009983,S,,65,70,218,FR,4,available,none,rotation,False,71,44,rotation,93
person_009984,S,,65,71,194,RS SR,4,redshirted,none,backup,False,91,77,star,68
person_009985,S,,77,71,204,RS FR,1,redshirted,none,developmental,False,73,48,developmental,59
person_009986,K,,26,75,178,RS SO,4,redshirted,none,backup,False,65,70,starter,70
person_009987,K,,24,75,199,RS FR,1,redshirted,none,backup,False,69,54,developmental,60
person_009988,P,,95,74,186,RS SR,3,redshirted,none,backup,False,92,32,special teams,80
person_009989,P,,98,71,175,RS SO,4,redshirted,none,developmental,True,77,47,star,90
person_009990,LS,,82,72,249,FR,3,available,none,backup,False,76,61,starter,43
person_009991,ATH,WR,73,71,217,RS SO,3,redshirted,none,rotation,False,62,62,developmental,73
person_009992,ATH,RB,49,77,238,SO,3,available,none,developmental,False,86,58,developmental,65
person_009993,ATH,DB,51,74,238,SO,1,available,none,backup,False,45,68,developmental,40
person_009994,ATH,DB,52,76,210,RS SR,1,redshirted,none,developmental,False,89,53,special teams,74
person_009995,ATH,LB,8,70,212,JR,1,available,none,backup,False,39,83,star,81
person_009996,ATH,RB,65,73,219,FR,1,available,none,developmental,False,75,61,special teams,46
person_010011,QB,,2,78,213,RS SO,2,redshirted,none,starter,False,63,60,star,55
person_010012,QB,,99,77,234,JR,4,available,none,starter,False,58,78,developmental,93
person_010013,QB,,65,73,222,RS FR,3,redshirted,none,starter,False,65,52,starter,77
person_010014,QB,,3,74,229,FR,3,available,none,starter,False,62,81,star,75
person_010015,QB,,64,78,211,RS SR,2,redshirted,none,starter,False,92,55,star,65
person_010016,RB,,0,73,216,RS SR,4,redshirted,none,starter,False,88,59,developmental,88
person_010017,RB,,55,73,216,RS SR,2,redshirted,none,starter,False,92,71,special teams,80
person_010018,RB,,42,69,208,SR,4,available,none,starter,False,75,21,developmental,75
person_010019,RB,,33,70,227,RS SR,3,redshirted,none,starter,False,99,77,starter,76
person_010020,RB,,35,73,208,SO,2,available,none,starter,False,99,88,starter,54
person_010021,RB,,14,74,210,RS JR,2,redshirted,none,starter,False,98,79,rotation,78
person_010022,RB,,48,74,220,RS SR,1,redshirted,none,starter,False,87,47,developmental,76
person_010023,WR,,3,72,196,RS JR,4,redshirted,none,starter,False,58,66,developmental,60
person_010024,WR,,30,73,186,SO,3,available,none,starter,False,87,48,rotation,68
person_010025,WR,,25,72,211,FR,1,available,none,starter,False,62,65,rotation,48
person_010026,WR,,78,69,186,SR,3,available,none,starter,False,87,91,special teams,68
person_010027,WR,,21,75,194,RS FR,3,redshirted,none,starter,False,63,62,star,72
person_010028,WR,,98,68,218,SO,2,available,none,starter,False,38,82,rotation,70
person_010029,WR,,7,68,199,RS SR,1,redshirted,none,starter,False,67,73,developmental,89
person_010030,WR,,73,76,212,RS SR,2,redshirted,none,starter,False,71,84,starter,46
person_010031,WR,,64,68,215,FR,4,available,none,starter,True,75,64,starter,62
person_010032,WR,,69,69,178,SR,3,available,none,starter,False,77,63,special teams,52
person_010033,WR,,4,77,181,SO,1,available,none,developmental,True,86,51,starter,74
person_010034,WR,,32,74,214,RS JR,1,redshirted,none,starter,False,73,57,developmental,68
person_010035,WR,,69,68,199,JR,2,available,none,rotation,False,88,85,developmental,76
person_010036,WR,,25,74,197,SR,4,available,none,starter,False,68,44,rotation,58
person_010037,TE,,92,75,246,RS JR,2,redshirted,none,rotation,False,63,61,star,53
person_010038,TE,,70,77,254,JR,1,available,none,starter,False,93,63,rotation,68
person_010039,TE,,98,78,257,RS JR,2,redshirted,none,developmental,False,86,66,developmental,65
person_010040,TE,,20,75,261,JR,3,available,none,starter,True,74,66,developmental,59
person_010041,TE,,48,75,265,SR,4,available,none,developmental,False,55,99,rotation,67
person_010042,TE,,87,77,255,SR,1,available,none,backup,False,82,89,developmental,53
person_010043,OL,,29,77,328,JR,2,available,none,starter,False,74,63,rotation,53
person_010044,OL,,49,80,331,RS SO,2,redshirted,none,starter,False,81,49,starter,97
person_010045,OL,,54,80,286,RS SO,1,redshirted,none,starter,True,72,60,star,78
person_010046,OL,,0,76,324,RS FR,1,redshirted,none,rotation,False,66,79,special teams,77
person_010047,OL,,61,78,333,SR,4,available,none,starter,False,75,40,rotation,46
person_010048,OL,,75,80,321,SR,4,available,none,developmental,False,74,61,special teams,77
