personId,traitId,traitName,category,polarity,strength
person_009551,high_football_iq,High Football Iq,personality,mixed,1
person_009551,big_game_performer,Big Game Performer,personality,negative,5
person_009551,transfer_risk,Transfer Risk,personality,negative,2
person_009552,high_motor,High Motor,physical/availability,negative,2
person_009553,loyal,Loyal,personality,negative,4
person_009554,big_game_performer,Big Game Performer,personality,positive,1
person_009555,transfer_risk,Transfer Risk,personality,mixed,2
person_009555,coachable,Coachable,personality,mixed,5
person_009556,loyal,Loyal,personality,positive,3
person_009556,poor_practice_habits,Poor Practice Habits,personality,positive,2
person_009556,high_motor,High Motor,physical/availability,positive,1
person_009557,volatile_confidence,Volatile Confidence,personality,positive,4
person_009557,poor_discipline,Poor Discipline,personality,negative,5
person_009557,film_junkie,Film Junkie,personality,negative,4
person_009558,loyal,Loyal,personality,positive,2
person_009558,film_junkie,Film Junkie,personality,positive,1
person_009559,big_game_performer,Big Game Performer,personality,positive,2
person_009560,locker_room_leader,Locker Room Leader,personality,positive,2
person_009560,coachable,Coachable,personality,mixed,3
person_009560,loyal,Loyal,personality,mixed,2
person_009561,nil_driven,Nil Driven,personality,positive,5
person_009561,poor_practice_habits,Poor Practice Habits,personality,negative,5
person_009561,transfer_risk,Transfer Risk,personality,negative,1
person_009562,competitor,Competitor,personality,positive,1
person_009562,high_motor,High Motor,physical/availability,negative,5
person_009562,nil_driven,Nil Driven,personality,negative,5
person_009563,nil_driven,Nil Driven,personality,positive,3
person_009564,loyal,Loyal,personality,positive,1
person_009564,nil_driven,Nil Driven,personality,negative,1
person_009565,volatile_confidence,Volatile Confidence,personality,mixed,3
person_009565,locker_room_leader,Locker Room Leader,personality,negative,4
person_009566,film_junkie,Film Junkie,personality,positive,4
person_009566,transfer_risk,Transfer Risk,personality,negative,3
person_009567,coachable,Coachable,personality,mixed,5
person_009567,raw_athlete,Raw Athlete,physical/availability,negative,1
person_009567,high_football_iq,High Football Iq,personality,mixed,2
person_009568,volatile_confidence,Volatile Confidence,personality,mixed,5
person_009568,clutch,Clutch,personality,mixed,3
person_009568,big_game_performer,Big Game Performer,personality,positive,2
person_009569,loyal,Loyal,personality,mixed,3
person_009570,high_football_iq,High Football Iq,personality,mixed,5
person_009570,film_junkie,Film Junkie,personality,mixed,2
person_009571,slow_learner,Slow Learner,personality,negative,1
person_009571,poor_discipline,Poor Discipline,personality,positive,4
person_009571,locker_room_leader,Locker Room Leader,personality,negative,1
person_009572,high_football_iq,High Football Iq,personality,positive,2
person_009572,high_motor,High Motor,physical/availability,positive,2
person_009573,coachable,Coachable,personality,mixed,5
person_009574,injury_prone,Injury Prone,physical/availability,positive,1
person_009574,locker_room_leader,Locker Room Leader,personality,positive,1
person_009574,transfer_risk,Transfer Risk,personality,positive,4
person_009575,loyal,Loyal,personality,mixed,2
person_009576,coachable,Coachable,personality,mixed,2
person_009576,film_junkie,Film Junkie,personality,negative,3
person_009577,competitor,Competitor,personality,positive,2
person_009577,big_game_performer,Big Game Performer,personality,negative,3
person_009577,loyal,Loyal,personality,positive,5
person_009578,coachable,Coachable,personality,negative,2
person_009578,competitor,Competitor,personality,positive,1
person_009578,transfer_risk,Transfer Risk,personality,positive,4
person_009579,poor_discipline,Poor Discipline,personality,mixed,4
person_009579,locker_room_leader,Locker Room Leader,personality,negative,2
person_009579,nil_driven,Nil Driven,personality,negative,1
person_009580,slow_learner,Slow Learner,personality,mixed,3
person_009580,injury_prone,Injury Prone,physical/availability,positive,4
person_009580,volatile_confidence,Volatile Confidence,personality,negative,1
person_009581,nil_driven,Nil Driven,personality,negative,3
person_009581,coachable,Coachable,personality,positive,4
person_009582,high_motor,High Motor,physical/availability,negative,4
person_009582,clutch,Clutch,personality,mixed,4
person_009582,raw_athlete,Raw Athlete,physical/availability,negative,5
person_009583,volatile_confidence,Volatile Confidence,personality,positive,1
person_009583,loyal,Loyal,personality,positive,2
person_009584,competitor,Competitor,personality,positive,3
person_009584,high_motor,High Motor,physical/availability,positive,3
person_009584,injury_prone,Injury Prone,physical/availability,mixed,1
person_009585,competitor,Competitor,personality,negative,2
person_009586,coachable,Coachable,personality,positive,1
person_009586,volatile_confidence,Volatile Confidence,personality,mixed,5
person_009586,poor_discipline,Poor Discipline,personality,negative,1
person_009587,volatile_confidence,Volatile Confidence,personality,negative,4
person_009588,clutch,Clutch,personality,mixed,2
person_009589,injury_prone,Injury Prone,physical/availability,mixed,2
person_009589,volatile_confidence,Volatile Confidence,personality,negative,5
person_009590,injury_prone,Injury Prone,physical/availability,positive,3
person_009590,loyal,Loyal,personality,positive,2
person_009591,high_football_iq,High Football Iq,personality,negative,2
person_009591,poor_practice_habits,Poor Practice Habits,personality,mixed,1
person_009592,nil_driven,Nil Driven,personality,negative,3
person_009593,nil_driven,Nil Driven,personality,mixed,3
person_009593,loyal,Loyal,personality,positive,2
person_009594,transfer_risk,Transfer Risk,personality,mixed,2
person_009594,high_motor,High Motor,physical/availability,positive,4
person_009594,clutch,Clutch,personality,mixed,2
person_009595,locker_room_leader,Locker Room Leader,personality,mixed,4
person_009595,injury_prone,Injury Prone,physical/availability,mixed,1
person_009596,poor_discipline,Poor Discipline,personality,negative,4
person_009596,poor_practice_habits,Poor Practice Habits,personality,mixed,1
person_009597,competitor,Competitor,personality,negative,4
person_009597,locker_room_leader,Locker Room Leader,personality,negative,4
person_009598,poor_practice_habits,Poor Practice Habits,personality,mixed,4
person_009598,volatile_confidence,Volatile Confidence,personality,mixed,1
person_009599,coachable,Coachable,personality,negative,1
person_009599,film_junkie,Film Junkie,personality,positive,1
person_009599,competitor,Competitor,personality,positive,1
person_009600,injury_prone,Injury Prone,physical/availability,negative,2
person_009600,big_game_performer,Big Game Performer,personality,negative,4
person_009600,poor_practice_habits,Poor Practice Habits,personality,positive,4
person_009601,high_football_iq,High Football Iq,personality,negative,1
person_009602,big_game_performer,Big Game Performer,personality,mixed,4
person_009603,high_motor,High Motor,physical/availability,positive,1
person_009603,clutch,Clutch,personality,mixed,5
person_009604,loyal,Loyal,personality,mixed,5
person_009604,locker_room_leader,Locker Room Leader,personality,mixed,5
person_009605,clutch,Clutch,personality,positive,3
person_009605,locker_room_leader,Locker Room Leader,personality,positive,5
person_009605,big_game_performer,Big Game Performer,personality,negative,3
person_009606,coachable,Coachable,personality,negative,1
person_009606,competitor,Competitor,personality,negative,3
person_009607,transfer_risk,Transfer Risk,personality,mixed,4
person_009608,loyal,Loyal,personality,positive,5
person_009609,big_game_performer,Big Game Performer,personality,negative,5
person_009610,injury_prone,Injury Prone,physical/availability,mixed,1
person_009610,poor_discipline,Poor Discipline,personality,negative,1
person_009611,volatile_confidence,Volatile Confidence,personality,positive,5
person_009612,clutch,Clutch,personality,positive,2
person_009612,film_junkie,Film Junkie,personality,mixed,4
person_009613,raw_athlete,Raw Athlete,physical/availability,mixed,3
person_009613,clutch,Clutch,personality,mixed,5
person_009613,coachable,Coachable,personality,mixed,5
person_009614,film_junkie,Film Junkie,personality,negative,1
person_009614,poor_discipline,Poor Discipline,personality,negative,1
person_009615,slow_learner,Slow Learner,personality,positive,3
person_009616,competitor,Competitor,personality,positive,3
person_009616,injury_prone,Injury Prone,physical/availability,negative,4
person_009616,big_game_performer,Big Game Performer,personality,mixed,2
person_009617,film_junkie,Film Junkie,personality,positive,1
person_009618,injury_prone,Injury Prone,physical/availability,positive,1
person_009618,film_junkie,Film Junkie,personality,negative,2
person_009619,clutch,Clutch,personality,positive,4
person_009620,poor_practice_habits,Poor Practice Habits,personality,positive,5
person_009620,locker_room_leader,Locker Room Leader,personality,positive,1
person_009621,big_game_performer,Big Game Performer,personality,mixed,1
person_009622,poor_discipline,Poor Discipline,personality,negative,5
person_009622,competitor,Competitor,personality,positive,3
person_009623,volatile_confidence,Volatile Confidence,personality,positive,5
person_009623,big_game_performer,Big Game Performer,personality,mixed,4
person_009624,coachable,Coachable,personality,mixed,2
person_009624,film_junkie,Film Junkie,personality,negative,3
person_009624,high_football_iq,High Football Iq,personality,mixed,3
person_009625,injury_prone,Injury Prone,physical/availability,mixed,2
person_009625,film_junkie,Film Junkie,personality,mixed,5
person_009626,injury_prone,Injury Prone,physical/availability,positive,3
person_009627,locker_room_leader,Locker Room Leader,personality,negative,1
person_009627,injury_prone,Injury Prone,physical/availability,negative,4
person_009628,volatile_confidence,Volatile Confidence,personality,mixed,5
person_009628,loyal,Loyal,personality,negative,1
person_009628,clutch,Clutch,personality,negative,2
person_009629,high_football_iq,High Football Iq,personality,mixed,1
person_009629,poor_discipline,Poor Discipline,personality,mixed,3
person_009630,locker_room_leader,Locker Room Leader,personality,negative,1
person_009630,injury_prone,Injury Prone,physical/availability,negative,4
person_009631,film_junkie,Film Junkie,personality,positive,3
person_009632,volatile_confidence,Volatile Confidence,personality,mixed,5
person_009632,raw_athlete,Raw Athlete,physical/availability,mixed,2
person_009632,high_football_iq,High Football Iq,personality,negative,5
person_009633,coachable,Coachable,personality,mixed,3
person_009633,loyal,Loyal,personality,negative,4
person_009634,poor_discipline,Poor Discipline,personality,mixed,2
person_009635,poor_discipline,Poor Discipline,personality,negative,3
person_009636,poor_discipline,Poor Discipline,personality,positive,2
person_009636,big_game_performer,Big Game Performer,personality,negative,4
person_009637,film_junkie,Film Junkie,personality,mixed,3
person_009637,high_motor,High Motor,physical/availability,positive,3
person_009638,raw_athlete,Raw Athlete,physical/availability,negative,5
person_009639,high_motor,High Motor,physical/availability,mixed,3
person_009654,raw_athlete,Raw Athlete,physical/availability,mixed,3
person_009654,slow_learner,Slow Learner,personality,mixed,4
