staffAssignmentId,programId,personId,roleId,seasonYear,status
staff_program_central_michigan_wr_coach,program_central_michigan,person_011313,wr_coach,2026,active
staff_program_central_michigan_ol_coach,program_central_michigan,person_011314,ol_coach,2026,active
staff_program_central_michigan_dl_coach,program_central_michigan,person_011315,dl_coach,2026,active
staff_program_central_michigan_lb_coach,program_central_michigan,person_011316,lb_coach,2026,active
staff_program_central_michigan_db_coach,program_central_michigan,person_011317,db_coach,2026,active
staff_program_central_michigan_strength_coach,program_central_michigan,person_011318,strength_coach,2026,active
staff_program_central_michigan_nil_director,program_central_michigan,person_011319,nil_director,2026,active
staff_program_eastern_michigan_head_coach,program_eastern_michigan,person_011425,head_coach,2026,active
staff_program_eastern_michigan_offensive_coordinator,program_eastern_michigan,person_011426,offensive_coordinator,2026,active
staff_program_eastern_michigan_defensive_coordinator,program_eastern_michigan,person_011427,defensive_coordinator,2026,active
staff_program_eastern_michigan_special_teams_coordinator,program_eastern_michigan,person_011428,special_teams_coordinator,2026,active
staff_program_eastern_michigan_recruiting_coordinator,program_eastern_michigan,person_011429,recruiting_coordinator,2026,active
staff_program_eastern_michigan_qb_coach,program_eastern_michigan,person_011430,qb_coach,2026,active
staff_program_eastern_michigan_rb_coach,program_eastern_michigan,person_011431,rb_coach,2026,active
staff_program_eastern_michigan_wr_coach,program_eastern_michigan,person_011432,wr_coach,2026,active
staff_program_eastern_michigan_ol_coach,program_eastern_michigan,person_011433,ol_coach,2026,active
staff_program_eastern_michigan_dl_coach,program_eastern_michigan,person_011434,dl_coach,2026,active
staff_program_eastern_michigan_lb_coach,program_eastern_michigan,person_011435,lb_coach,2026,active
staff_program_eastern_michigan_db_coach,program_eastern_michigan,person_011436,db_coach,2026,active
staff_program_eastern_michigan_strength_coach,program_eastern_michigan,person_011437,strength_coach,2026,active
staff_program_eastern_michigan_nil_director,program_eastern_michigan,person_011438,nil_director,2026,active
staff_program_kent_state_head_coach,program_kent_state,person_011544,head_coach,2026,active
staff_program_kent_state_offensive_coordinator,program_kent_state,person_011545,offensive_coordinator,2026,active
staff_program_kent_state_defensive_coordinator,program_kent_state,person_011546,defensive_coordinator,2026,active
staff_program_kent_state_special_teams_coordinator,program_kent_state,person_011547,special_teams_coordinator,2026,active
staff_program_kent_state_recruiting_coordinator,program_kent_state,person_011548,recruiting_coordinator,2026,active
staff_program_kent_state_qb_coach,program_kent_state,person_011549,qb_coach,2026,active
staff_program_kent_state_rb_coach,program_kent_state,person_011550,rb_coach,2026,active
staff_program_kent_state_wr_coach,program_kent_state,person_011551,wr_coach,2026,active
staff_program_kent_state_ol_coach,program_kent_state,person_011552,ol_coach,2026,active
staff_program_kent_state_dl_coach,program_kent_state,person_011553,dl_coach,2026,active
staff_program_kent_state_lb_coach,program_kent_state,person_011554,lb_coach,2026,active
staff_program_kent_state_db_coach,program_kent_state,person_011555,db_coach,2026,active
staff_program_kent_state_strength_coach,program_kent_state,person_011556,strength_coach,2026,active
staff_program_kent_state_nil_director,program_kent_state,person_011557,nil_director,2026,active
staff_program_miami_oh_head_coach,program_miami_oh,person_011663,head_coach,2026,active
staff_program_miami_oh_offensive_coordinator,program_miami_oh,person_011664,offensive_coordinator,2026,active
staff_program_miami_oh_defensive_coordinator,program_miami_oh,person_011665,defensive_coordinator,2026,active
staff_program_miami_oh_special_teams_coordinator,program_miami_oh,person_011666,special_teams_coordinator,2026,active
staff_program_miami_oh_recruiting_coordinator,program_miami_oh,person_011667,recruiting_coordinator,2026,active
staff_program_miami_oh_qb_coach,program_miami_oh,person_011668,qb_coach,2026,active
staff_program_miami_oh_rb_coach,program_miami_oh,person_011669,rb_coach,2026,active
staff_program_miami_oh_wr_coach,program_miami_oh,person_011670,wr_coach,2026,active
staff_program_miami_oh_ol_coach,program_miami_oh,person_011671,ol_coach,2026,active
staff_program_miami_oh_dl_coach,program_miami_oh,person_011672,dl_coach,2026,active
staff_program_miami_oh_lb_coach,program_miami_oh,person_011673,lb_coach,2026,active
staff_program_miami_oh_db_coach,program_miami_oh,person_011674,db_coach,2026,active
staff_program_miami_oh_strength_coach,program_miami_oh,person_011675,strength_coach,2026,active
staff_program_miami_oh_nil_director,program_miami_oh,person_011676,nil_director,2026,active
staff_program_ohio_head_coach,program_ohio,person_011782,head_coach,2026,active
staff_program_ohio_offensive_coordinator,program_ohio,person_011783,offensive_coordinator,2026,active
staff_program_ohio_defensive_coordinator,program_ohio,person_011784,defensive_coordinator,2026,active
staff_program_ohio_special_teams_coordinator,program_ohio,person_011785,special_teams_coordinator,2026,active
staff_program_ohio_recruiting_coordinator,program_ohio,person_011786,recruiting_coordinator,2026,active
staff_program_ohio_qb_coach,program_ohio,person_011787,qb_coach,2026,active
staff_program_ohio_rb_coach,program_ohio,person_011788,rb_coach,2026,active
staff_program_ohio_wr_coach,program_ohio,person_011789,wr_coach,2026,active
staff_program_ohio_ol_coach,program_ohio,person_011790,ol_coach,2026,active
staff_program_ohio_dl_coach,program_ohio,person_011791,dl_coach,2026,active
staff_program_ohio_lb_coach,program_ohio,person_011792,lb_coach,2026,active
staff_program_ohio_db_coach,program_ohio,person_011793,db_coach,2026,active
staff_program_ohio_strength_coach,program_ohio,person_011794,strength_coach,2026,active
staff_program_ohio_nil_director,program_ohio,person_011795,nil_director,2026,active
staff_program_toledo_head_coach,program_toledo,person_011901,head_coach,2026,active
staff_program_toledo_offensive_coordinator,program_toledo,person_011902,offensive_coordinator,2026,active
staff_program_toledo_defensive_coordinator,program_toledo,person_011903,defensive_coordinator,2026,active
staff_program_toledo_special_teams_coordinator,program_toledo,person_011904,special_teams_coordinator,2026,active
staff_program_toledo_recruiting_coordinator,program_toledo,person_011905,recruiting_coordinator,2026,active
staff_program_toledo_qb_coach,program_toledo,person_011906,qb_coach,2026,active
staff_program_toledo_rb_coach,program_toledo,person_011907,rb_coach,2026,active
staff_program_toledo_wr_coach,program_toledo,person_011908,wr_coach,2026,active
staff_program_toledo_ol_coach,program_toledo,person_011909,ol_coach,2026,active
staff_program_toledo_dl_coach,program_toledo,person_011910,dl_coach,2026,active
staff_program_toledo_lb_coach,program_toledo,person_011911,lb_coach,2026,active
staff_program_toledo_db_coach,program_toledo,person_011912,db_coach,2026,active
staff_program_toledo_strength_coach,program_toledo,person_011913,strength_coach,2026,active
staff_program_toledo_nil_director,program_toledo,person_011914,nil_director,2026,active
staff_program_umass_head_coach,program_umass,person_012020,head_coach,2026,active
staff_program_umass_offensive_coordinator,program_umass,person_012021,offensive_coordinator,2026,active
staff_program_umass_defensive_coordinator,program_umass,person_012022,defensive_coordinator,2026,active
staff_program_umass_special_teams_coordinator,program_umass,person_012023,special_teams_coordinator,2026,active
staff_program_umass_recruiting_coordinator,program_umass,person_012024,recruiting_coordinator,2026,active
staff_program_umass_qb_coach,program_umass,person_012025,qb_coach,2026,active
staff_program_umass_rb_coach,program_umass,person_012026,rb_coach,2026,active
staff_program_umass_wr_coach,program_umass,person_012027,wr_coach,2026,active
staff_program_umass_ol_coach,program_umass,person_012028,ol_coach,2026,active
staff_program_umass_dl_coach,program_umass,person_012029,dl_coach,2026,active
staff_program_umass_lb_coach,program_umass,person_012030,lb_coach,2026,active
staff_program_umass_db_coach,program_umass,person_012031,db_coach,2026,active
staff_program_umass_strength_coach,program_umass,person_012032,strength_coach,2026,active
staff_program_umass_nil_director,program_umass,person_012033,nil_director,2026,active
staff_program_western_michigan_head_coach,program_western_michigan,person_012139,head_coach,2026,active
staff_program_western_michigan_offensive_coordinator,program_western_michigan,person_012140,offensive_coordinator,2026,active
staff_program_western_michigan_defensive_coordinator,program_western_michigan,person_012141,defensive_coordinator,2026,active
staff_program_western_michigan_special_teams_coordinator,program_western_michigan,person_012142,special_teams_coordinator,2026,active
staff_program_western_michigan_recruiting_coordinator,program_western_michigan,person_012143,recruiting_coordinator,2026,active
staff_program_western_michigan_qb_coach,program_western_michigan,person_012144,qb_coach,2026,active
staff_program_western_michigan_rb_coach,program_western_michigan,person_012145,rb_coach,2026,active
staff_program_western_michigan_wr_coach,program_western_michigan,person_012146,wr_coach,2026,active
staff_program_western_michigan_ol_coach,program_western_michigan,person_012147,ol_coach,2026,active
staff_program_western_michigan_dl_coach,program_western_michigan,person_012148,dl_coach,2026,active
staff_program_western_michigan_lb_coach,program_western_michigan,person_012149,lb_coach,2026,active
staff_program_western_michigan_db_coach,program_western_michigan,person_012150,db_coach,2026,active
staff_program_western_michigan_strength_coach,program_western_michigan,person_012151,strength_coach,2026,active
staff_program_western_michigan_nil_director,program_western_michigan,person_012152,nil_director,2026,active
staff_program_sacramento_state_head_coach,program_sacramento_state,person_012258,head_coach,2026,active
staff_program_sacramento_state_offensive_coordinator,program_sacramento_state,person_012259,offensive_coordinator,2026,active
staff_program_sacramento_state_defensive_coordinator,program_sacramento_state,person_012260,defensive_coordinator,2026,active
staff_program_sacramento_state_special_teams_coordinator,program_sacramento_state,person_012261,special_teams_coordinator,2026,active
staff_program_sacramento_state_recruiting_coordinator,program_sacramento_state,person_012262,recruiting_coordinator,2026,active
staff_program_sacramento_state_qb_coach,program_sacramento_state,person_012263,qb_coach,2026,active
staff_program_sacramento_state_rb_coach,program_sacramento_state,person_012264,rb_coach,2026,active
staff_program_sacramento_state_wr_coach,program_sacramento_state,person_012265,wr_coach,2026,active
staff_program_sacramento_state_ol_coach,program_sacramento_state,person_012266,ol_coach,2026,active
staff_program_sacramento_state_dl_coach,program_sacramento_state,person_012267,dl_coach,2026,active
staff_program_sacramento_state_lb_coach,program_sacramento_state,person_012268,lb_coach,2026,active
staff_program_sacramento_state_db_coach,program_sacramento_state,person_012269,db_coach,2026,active
staff_program_sacramento_state_strength_coach,program_sacramento_state,person_012270,strength_coach,2026,active
staff_program_sacramento_state_nil_director,program_sacramento_state,person_012271,nil_director,2026,active
staff_program_air_force_head_coach,program_air_force,person_012377,head_coach,2026,active
staff_program_air_force_offensive_coordinator,program_air_force,person_012378,offensive_coordinator,2026,active
staff_program_air_force_defensive_coordinator,program_air_force,person_012379,defensive_coordinator,2026,active
