personId,programId,seasonYear,estimatedNilValue,nilStatus,marketability,socialFollowing
person_010623,program_sam_houston,2026,2666372,none,81,144316
person_010624,program_sam_houston,2026,1363785,national_brand,44,65076
person_010625,program_sam_houston,2026,5631,national_brand,58,95928
person_010626,program_sam_houston,2026,2340222,collective_deal,50,18184
person_010627,program_sam_houston,2026,4869,national_brand,65,135846
person_010628,program_sam_houston,2026,320881,national_brand,47,63886
person_010629,program_sam_houston,2026,6999,pending,61,49667
person_010630,program_sam_houston,2026,2151880,none,46,15287
person_010631,program_sam_houston,2026,1864517,collective_deal,45,69399
person_010632,program_sam_houston,2026,1704121,local_deal,64,85842
person_010633,program_sam_houston,2026,1719444,local_deal,62,271409
person_010634,program_sam_houston,2026,2005492,national_brand,69,36063
person_010635,program_sam_houston,2026,3999264,collective_deal,35,230052
person_010636,program_sam_houston,2026,946564,none,59,191587
person_010637,program_sam_houston,2026,1659754,local_deal,68,176393
person_010638,program_sam_houston,2026,1967159,pending,66,173153
person_010639,program_sam_houston,2026,2646825,local_deal,80,121128
person_010640,program_sam_houston,2026,1088608,collective_deal,75,65971
person_010641,program_sam_houston,2026,1854594,collective_deal,67,75668
person_010642,program_sam_houston,2026,368628,pending,50,199872
person_010643,program_sam_houston,2026,1105785,collective_deal,43,203330
person_010644,program_sam_houston,2026,1243703,pending,64,95277
person_010645,program_sam_houston,2026,3836,national_brand,85,64169
person_010646,program_sam_houston,2026,3863649,none,99,288231
person_010647,program_sam_houston,2026,2369346,collective_deal,53,236766
person_010648,program_sam_houston,2026,6135,collective_deal,41,6266
person_010649,program_sam_houston,2026,1128016,none,33,212660
person_010650,program_sam_houston,2026,2691,pending,67,150258
person_010651,program_sam_houston,2026,2934679,collective_deal,64,80915
person_010652,program_sam_houston,2026,7299,pending,54,145429
person_010653,program_sam_houston,2026,2213150,none,58,252804
person_010654,program_sam_houston,2026,309651,local_deal,65,58071
person_010655,program_sam_houston,2026,2218,national_brand,73,33065
person_010656,program_sam_houston,2026,2928817,none,98,295121
person_010657,program_sam_houston,2026,292325,local_deal,84,245242
person_010658,program_sam_houston,2026,2237795,none,61,110991
person_010659,program_sam_houston,2026,2857187,local_deal,56,76559
person_010660,program_sam_houston,2026,2693247,national_brand,33,219052
person_010661,program_sam_houston,2026,1640705,pending,30,42943
person_010662,program_sam_houston,2026,4702761,local_deal,66,128837
person_010663,program_sam_houston,2026,1047,national_brand,66,75501
person_010664,program_sam_houston,2026,4356,none,41,37874
person_010665,program_sam_houston,2026,523639,national_brand,49,129241
person_010666,program_sam_houston,2026,3836973,pending,45,78736
person_010667,program_sam_houston,2026,410850,none,73,14905
person_010668,program_sam_houston,2026,1505,none,40,81564
person_010669,program_sam_houston,2026,1022775,national_brand,85,29287
person_010670,program_sam_houston,2026,88453,pending,67,14667
person_010671,program_sam_houston,2026,385667,none,52,113963
person_010672,program_sam_houston,2026,2965029,national_brand,99,23739
person_010673,program_sam_houston,2026,6214,none,77,20380
person_010674,program_sam_houston,2026,2655206,local_deal,51,116945
person_010675,program_sam_houston,2026,4062140,collective_deal,91,257208
person_010676,program_sam_houston,2026,1455853,none,49,35997
person_010677,program_sam_houston,2026,1313067,local_deal,68,152931
person_010678,program_sam_houston,2026,1284039,local_deal,51,225840
person_010679,program_sam_houston,2026,3928998,local_deal,65,67713
person_010680,program_sam_houston,2026,1628492,pending,51,54605
person_010681,program_sam_houston,2026,317332,none,80,240221
person_010682,program_sam_houston,2026,3707753,pending,77,83076
person_010683,program_sam_houston,2026,5493,none,20,87298
person_010684,program_sam_houston,2026,3001488,national_brand,58,261871
person_010685,program_sam_houston,2026,3033702,pending,58,287051
person_010686,program_sam_houston,2026,3083,national_brand,33,69785
person_010687,program_sam_houston,2026,1078317,collective_deal,67,97479
person_010688,program_sam_houston,2026,2279886,pending,61,87866
person_010689,program_sam_houston,2026,1636360,pending,56,53210
person_010690,program_sam_houston,2026,2077014,collective_deal,75,231368
person_010691,program_sam_houston,2026,7078,pending,29,160122
person_010692,program_sam_houston,2026,870777,none,43,62693
person_010693,program_sam_houston,2026,69747,pending,85,189141
person_010694,program_sam_houston,2026,2252173,national_brand,54,213571
person_010695,program_sam_houston,2026,4853,collective_deal,21,83949
person_010696,program_sam_houston,2026,2767516,local_deal,69,217055
person_010697,program_sam_houston,2026,211740,local_deal,57,19299
person_010698,program_sam_houston,2026,3259,none,41,81952
person_010699,program_sam_houston,2026,3048,local_deal,57,15637
person_010700,program_sam_houston,2026,3726,national_brand,58,162367
person_010701,program_sam_houston,2026,4347199,collective_deal,87,139697
person_010702,program_sam_houston,2026,448476,pending,57,133788
person_010703,program_sam_houston,2026,3956,national_brand,53,71553
person_010704,program_sam_houston,2026,1292145,pending,67,250543
person_010705,program_sam_houston,2026,4077186,pending,54,150959
person_010706,program_sam_houston,2026,1230761,national_brand,50,63957
person_010707,program_sam_houston,2026,5355,collective_deal,80,29900
person_010708,program_sam_houston,2026,5213,collective_deal,39,26433
person_010709,program_sam_houston,2026,762682,none,81,459116
person_010710,program_sam_houston,2026,249268,national_brand,71,160187
person_010725,program_western_kentucky,2026,3686507,local_deal,63,190288
person_010726,program_western_kentucky,2026,4142763,collective_deal,71,166482
person_010727,program_western_kentucky,2026,4353171,pending,29,281456
person_010728,program_western_kentucky,2026,5295,none,43,31197
person_010729,program_western_kentucky,2026,81085,local_deal,37,58455
person_010730,program_western_kentucky,2026,1655390,national_brand,80,51638
person_010731,program_western_kentucky,2026,1887127,pending,38,151857
person_010732,program_western_kentucky,2026,912425,pending,58,104357
person_010733,program_western_kentucky,2026,1269205,pending,54,202210
person_010734,program_western_kentucky,2026,851239,pending,45,20875
person_010735,program_western_kentucky,2026,1577287,pending,61,203618
person_010736,program_western_kentucky,2026,3088,pending,60,60536
person_010737,program_western_kentucky,2026,5572,local_deal,48,31715
person_010738,program_western_kentucky,2026,674389,collective_deal,78,217597
person_010739,program_western_kentucky,2026,1862,collective_deal,27,95912
person_010740,program_western_kentucky,2026,1347,none,63,108075
person_010741,program_western_kentucky,2026,122746,collective_deal,66,181512
person_010742,program_western_kentucky,2026,2240845,none,75,255281
person_010743,program_western_kentucky,2026,4593827,collective_deal,53,20768
person_010744,program_western_kentucky,2026,181119,national_brand,41,115335
person_010745,program_western_kentucky,2026,2378956,local_deal,57,292629
person_010746,program_western_kentucky,2026,382523,national_brand,73,11344
person_010747,program_western_kentucky,2026,5043,collective_deal,49,103390
person_010748,program_western_kentucky,2026,2338,none,45,75872
person_010749,program_western_kentucky,2026,6900,none,31,91024
person_010750,program_western_kentucky,2026,352728,collective_deal,60,200179
person_010751,program_western_kentucky,2026,1261013,national_brand,33,209245
person_010752,program_western_kentucky,2026,1983323,pending,90,81782
person_010753,program_western_kentucky,2026,2651360,none,76,42426
person_010754,program_western_kentucky,2026,810974,pending,64,182675
person_010755,program_western_kentucky,2026,478478,none,53,169710
person_010756,program_western_kentucky,2026,559328,national_brand,42,25097
person_010757,program_western_kentucky,2026,400565,local_deal,48,37652
person_010758,program_western_kentucky,2026,5613,none,55,103914
person_010759,program_western_kentucky,2026,3162,local_deal,42,54941
person_010760,program_western_kentucky,2026,3233787,national_brand,72,119141
person_010761,program_western_kentucky,2026,2835,local_deal,36,101691
person_010762,program_western_kentucky,2026,5302,none,76,77965
person_010763,program_western_kentucky,2026,4668686,none,67,162342
person_010764,program_western_kentucky,2026,1062057,none,47,159986
person_010765,program_western_kentucky,2026,2891308,national_brand,52,239469
person_010766,program_western_kentucky,2026,623438,pending,49,111271
person_010767,program_western_kentucky,2026,5274346,local_deal,54,153848
person_010768,program_western_kentucky,2026,2183,national_brand,54,18825
person_010769,program_western_kentucky,2026,4600,pending,54,131628
person_010770,program_western_kentucky,2026,1704207,none,56,61915
person_010771,program_western_kentucky,2026,1969554,local_deal,50,74640
person_010772,program_western_kentucky,2026,1678,pending,17,53386
person_010773,program_western_kentucky,2026,1000989,collective_deal,69,221660
person_010774,program_western_kentucky,2026,6897,none,58,71492
person_010775,program_western_kentucky,2026,2484206,none,62,204367
person_010776,program_western_kentucky,2026,4627452,collective_deal,75,113571
person_010777,program_western_kentucky,2026,589652,pending,71,15124
person_010778,program_western_kentucky,2026,1425579,collective_deal,51,86208
person_010779,program_western_kentucky,2026,7694,pending,49,24402
person_010780,program_western_kentucky,2026,2436322,local_deal,69,197059
person_010781,program_western_kentucky,2026,1495,none,80,99122
person_010782,program_western_kentucky,2026,2621605,local_deal,34,53649
person_010783,program_western_kentucky,2026,6186,collective_deal,48,103468
person_010784,program_western_kentucky,2026,1646144,none,86,94760
person_010785,program_western_kentucky,2026,1089365,none,56,201738
person_010786,program_western_kentucky,2026,1782,national_brand,77,53038
person_010787,program_western_kentucky,2026,1807240,national_brand,99,110811
person_010788,program_western_kentucky,2026,5222,none,66,52436
person_010789,program_western_kentucky,2026,4414351,collective_deal,86,110469
person_010790,program_western_kentucky,2026,1266038,collective_deal,78,129604
person_010791,program_western_kentucky,2026,3175265,collective_deal,68,165923
person_010792,program_western_kentucky,2026,4766139,none,86,238669
person_010793,program_western_kentucky,2026,2905172,pending,68,80261
person_010794,program_western_kentucky,2026,1813687,national_brand,64,53509
person_010795,program_western_kentucky,2026,2849,none,77,34798
person_010796,program_western_kentucky,2026,6177,collective_deal,59,66427
person_010797,program_western_kentucky,2026,7266,national_brand,62,117452
person_010798,program_western_kentucky,2026,2074201,national_brand,82,91324
person_010799,program_western_kentucky,2026,1970085,local_deal,32,35981
person_010800,program_western_kentucky,2026,1274938,national_brand,67,160936
person_010801,program_western_kentucky,2026,2183022,pending,57,124502
person_010802,program_western_kentucky,2026,118703,none,67,171807
person_010803,program_western_kentucky,2026,7550,local_deal,61,64431
person_010804,program_western_kentucky,2026,2687589,national_brand,44,202168
person_010805,program_western_kentucky,2026,1312474,collective_deal,54,239849
person_010806,program_western_kentucky,2026,3795161,pending,74,111971
person_010807,program_western_kentucky,2026,1061303,none,56,47465
person_010808,program_western_kentucky,2026,6738,none,55,72261
person_010809,program_western_kentucky,2026,738680,none,71,163684
person_010810,program_western_kentucky,2026,553313,pending,49,147938
person_010811,program_western_kentucky,2026,3407291,pending,76,319156
person_010812,program_western_kentucky,2026,2530474,pending,58,118221
person_010813,program_western_kentucky,2026,4213,none,65,98580
person_010814,program_western_kentucky,2026,946554,pending,36,169656
person_010815,program_western_kentucky,2026,3128056,pending,59,285101
person_010816,program_western_kentucky,2026,1365841,pending,69,144897
